service_id,date,exception_type
AOUT16DIM,20160905,1
AOUT16SAM,20161010,1
AOUT16SAM,20161224,1
NOEL16DIM,20161225,1
AOUT16SAM,20161226,1
AOUT16SAM,20161231,1
JRAN17DIM,20170101,1
AOUT16SAM,20170102,1
AOUT16SEM,20160905,2
AOUT16SEM,20161010,2
AOUT16SEM,20161224,2
AOUT16SEM,20161225,2
AOUT16SEM,20161226,2
AOUT16SEM,20161231,2
AOUT16SEM,20170101,2
AOUT16SEM,20170102,2
