route_id,service_id,trip_id,block_id,shape_id,trip_headsign
JUIN1912E,JUIN19DIM,JUIN1912E2D10118190521,D101,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D1113200511,D11,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D11622190529,D116,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D1309190503,D13,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D1408190501,D14,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D14121190527,D141,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D14919190523,D149,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D1512180509,D15,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D15323190531,D153,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D2910190505,D29,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D5315190515,D53,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D6017190519,D60,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D6514220513,D65,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D8711190507,D87,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D9316190517,D93,JUIN1912E,
JUIN1912E,JUIN19DIM,JUIN1912E2D9520190525,D95,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L11008290007,L110,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L12910200011,L129,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L13612110015,L136,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L14215150023,L142,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L15316360027,L153,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L16513000017,L165,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L16714350021,L167,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L18615510025,L186,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L18617390029,L186,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L19319350033,L193,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L23220350035,L232,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L23718400031,L237,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L24323350041,L243,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L26321350037,L263,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L27122350039,L271,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L3707460005,L37,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L407000003,L4,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L5611200013,L56,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L5613500019,L56,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L6306250001,L63,JUIN1912E,
JUIN1912E,JUIN19SEM,JUIN1912E2L809190009,L8,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S11722190331,S117,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S12218190323,S122,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S13223190333,S132,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S14820190327,S148,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S15119190325,S151,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S1611200309,S16,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S16121190329,S161,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S2012200311,S20,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S2710210307,S27,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S313220313,S3,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S3307190301,S33,JUIN1912E,
JUIN1912E,JUIN19SAM,JUIN1912E2S5508190303,S55,JUIN1912E,
