route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
JANV2412E,JANV24DIM,JANV2412E2D11120210525,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D11322210529,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D12521210527,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D14517220519,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D15118210521,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D15519210523,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D16523210531,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D1709210503,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D5408210501,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D5713240511,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D6310210505,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D712210509,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D7916210517,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D8415210515,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D9611210507,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24DIM,JANV2412E2D9814210513,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L10308350007,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L11207100003,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L11214250021,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L13615100023,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L17113400019,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L19315520025,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L19907520005,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L20916450027,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L21517400029,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L22309200009,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L24721350037,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L2512550017,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L27122350039,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L29719350033,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L30920350035,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L32918360031,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L3310200011,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L33723350041,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L5906310001,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L8012100015,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SEM,JANV2412E2L8411200013,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S1015210317,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S11019210325,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S11620210327,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S13316210319,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S13622210331,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S14917250321,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S17023210333,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S1711210309,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S18721210329,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S2814210315,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S3607210301,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S4009210305,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S4213210313,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S5512210311,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S6008210303,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S7318210323,JANV2412E2,2,Pont-Viau
JANV2412E,JANV24SAM,JANV2412E2S910210307,JANV2412E2,2,Pont-Viau
JANV2412O,JANV24DIM,JANV2412O1D11120260526,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D11322260530,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D12521260528,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D14517270520,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D15118260522,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D15519260524,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D16523260532,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D1709260504,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D5408260502,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D5713290512,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D6310260506,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D712260510,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D7916260518,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D8415260516,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D9611260508,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24DIM,JANV2412O1D9814260514,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L10308400008,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L11207150004,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L11214300022,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L13615150024,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L17113450020,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L19315570026,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L19907570006,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L20916500028,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L21517450030,JANV2412O1,2,Métro Cartier
JANV2412O,JANV24SEM,JANV2412O1L22309250010,JANV2412O1,2,Métro Cartier
