route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
JUIN2412E,JUIN24DIM,JUIN2412E2D10318210521,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D10417210519,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D12021210527,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D13216210517,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D13522210529,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D1413210511,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D14520210525,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D16219210523,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D16723210531,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D1910210505,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D3709210503,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D4908210501,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D614210513,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D7611210507,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D815210515,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24DIM,JUIN2412E2D9912210509,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L10216190021,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L10907130003,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L11114160017,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L13211130011,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L13315160019,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L14217160023,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L15512130013,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L18413130015,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L19122160033,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L22920160029,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L22923160035,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L23219160027,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L24821160031,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L27218170025,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L3206200001,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L3309130007,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L6008130005,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SEM,JUIN2412E2L7210130009,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S10517220321,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S11319210325,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S13316210319,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S14618210323,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S15623210333,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S15821210329,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S16322210331,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S17320210327,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S2212210311,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S2813210313,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S3407210301,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S414210315,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S4608210303,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S6910210307,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S709210305,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S7611210309,JUIN2412E2,2,Pont-Viau
JUIN2412E,JUIN24SAM,JUIN2412E2S8415210317,JUIN2412E2,2,Pont-Viau
JUIN2412O,JUIN24DIM,JUIN2412O1D10318260522,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D10417260520,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D12021260528,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D13216260518,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D13522260530,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D1413260512,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D14520260526,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D16219260524,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D16723260532,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D1910260506,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D3709260504,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D4908260502,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D614260514,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D7611260508,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D815260516,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24DIM,JUIN2412O1D9912260510,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L10216240022,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L10907180004,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L11114210018,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L13211180012,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L13315210020,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L14217210024,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L15512180014,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L18413180016,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L19122200034,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L22920200030,JUIN2412O1,2,Métro Cartier
JUIN2412O,JUIN24SEM,JUIN2412O1L22923200036,JUIN2412O1,2,Métro Cartier
