stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
JUIN2441020,41020,Alton-Goldbloom / Dale,-73.73823986,45.54662746,0,0,1,0
JUIN24CP41022,41022,Alton-Goldbloom / face à l'hôpital,-73.73698527,45.54842975,0,0,1,1
JUIN2441028,41028,de l'Avenir / Souvenir,-73.72204662,45.56139039,0,0,1,1
JUIN2441029,41029,4e Avenue / 5e Avenue,-73.77088862,45.64255573,0,0,2,0
JUIN2441030,41030,5e Avenue / 12e Avenue,-73.77029577,45.64036329,0,0,2,0
JUIN2441031,41031,5e Avenue / 8e Avenue,-73.77055713,45.64136147,0,0,2,0
JUIN2441032,41032,4e Avenue / 7e Avenue,-73.76979411,45.642749,0,0,2,0
JUIN2441033,41033,12e Avenue / Parc-des-Érables,-73.76944837,45.64020333,0,0,2,0
JUIN2441039,41039,12e Avenue / 19e Rue,-73.70308214,45.56684268,0,0,1,0
JUIN2441040,41040,12e Avenue / 19e Rue,-73.70341532,45.56686908,0,0,1,0
JUIN2441041,41041,12e Avenue / du Souvenir,-73.70560169,45.56919573,0,0,1,0
JUIN2441042,41042,12e Avenue / de Côte d'Azur,-73.70549739,45.56870101,0,0,2,0
JUIN2441043,41043,12e Avenue / de Bourges,-73.70206585,45.5656657,0,0,1,0
JUIN2441045,41045,Cousteau / Sainte-Rose,-73.84204844,45.56766289,0,0,2,0
JUIN2441046,41046,Cousteau / Séguin,-73.84449804,45.57019306,0,0,2,0
JUIN2441047,41047,43e Avenue / Séguin,-73.83831517,45.57319898,0,0,2,0
JUIN2441048,41048,43e Avenue / face au 987,-73.83665229,45.57151221,0,0,2,0
JUIN2441049,41049,43e Avenue / face 990,-73.83671565,45.57139504,0,0,2,0
JUIN2441050,41050,Sainte-Rose / Sauriol,-73.83424485,45.56949593,0,0,1,1
JUIN24CP41056,41056,100e Avenue / Samson,-73.75967162,45.528584,0,0,1,1
JUIN2441057,41057,100e Avenue / Notre-Dame,-73.76500652,45.53597742,0,0,1,0
JUIN24CP41058,41058,100e Avenue / Samson,-73.75979687,45.52850943,0,0,1,1
JUIN2441059,41059,100e Avenue / 4e Rue,-73.76127936,45.53019104,0,0,2,0
JUIN2441060,41060,100e Avenue / 4e Rue,-73.76156135,45.53026239,0,0,2,0
JUIN2441061,41061,100e Avenue / 9e Rue,-73.7627843,45.53169932,0,0,2,0
JUIN2441062,41062,100e Avenue / 9e Rue,-73.76322065,45.53192328,0,0,2,0
JUIN2441063,41063,100e Avenue / Montcalm,-73.76421794,45.53436854,0,0,1,0
JUIN2441064,41064,100e Avenue / Montcalm,-73.76441062,45.53450307,0,0,2,0
JUIN2441067,41067,de Belgrade / Cyrille-Delage,-73.74197576,45.61440389,0,0,1,0
JUIN24CP41068,41068,terminus Bienville,-73.75014422,45.65785671,0,0,2,1
JUIN2441070,41070,des Laurentides / Jean-Coutu,-73.74825373,45.65109419,0,0,1,0
JUIN24CP41071,41071,de Belgrade / des Laurentides,-73.74057791,45.61528713,0,0,1,0
JUIN2441072,41072,de Belgrade / de Gruyères,-73.73785743,45.61684206,0,0,2,0
JUIN2441073,41073,de Belgrade / Prudentiel,-73.73570683,45.61769236,0,0,2,0
JUIN2441074,41074,de Belgrade / de Gruyères,-73.73792059,45.61661698,0,0,2,0
JUIN2441076,41076,de Belgrade / Olivier-Chauveau,-73.74823598,45.61221288,0,0,1,0
JUIN2441077,41077,de Belgrade / Olivier-Chauveau,-73.74785135,45.61221371,0,0,1,0
JUIN2441078,41078,de Belgrade / Rio,-73.74626474,45.612955,0,0,2,0
JUIN2441080,41080,Bellehumeur / des Laurentides,-73.75447546,45.64522267,0,0,2,0
JUIN2441081,41081,Bellehumeur / face au 7340,-73.75515244,45.64739872,0,0,2,0
JUIN2441082,41082,Bellehumeur / face au 7365,-73.75528094,45.64744343,0,0,2,0
JUIN2441083,41083,Bellehumeur / Brochu,-73.75581669,45.6495838,0,0,2,0
JUIN2441084,41084,Bellerose / René-Laennec,-73.72423671,45.61922715,0,0,1,1
JUIN2441085,41085,Bellerose / face au 36,-73.7389556,45.60918378,0,0,2,0
JUIN2441086,41086,Bellerose / des Laurentides,-73.73721544,45.61055362,0,0,1,0
JUIN2441087,41087,Bellerose / des Laurentides,-73.73698417,45.61043712,0,0,1,0
JUIN2441088,41088,Bellerose / face au 39,-73.73907201,45.6093368,0,0,2,0
JUIN2441089,41089,Bellerose / Marc,-73.73278813,45.61266832,0,0,1,0
JUIN2441091,41091,Bellerose / de Lorca,-73.73030719,45.61423904,0,0,2,0
JUIN2441092,41092,Bellerose / de Palerme,-73.72781326,45.61580074,0,0,2,0
JUIN2441093,41093,Bellerose / de Palerme,-73.72794581,45.61547319,0,0,1,1
JUIN24CP41094,41094,Bellerose / des Laurentides,-73.7355655,45.61150185,0,0,2,0
JUIN2441095,41095,Bellerose / du Rucher,-73.72561551,45.61771273,0,0,1,1
JUIN2441096,41096,Bellerose / Marc,-73.7327765,45.61295628,0,0,2,0
JUIN2441097,41097,Bellerose / de Lorca,-73.73038519,45.61449983,0,0,2,0
JUIN2441098,41098,Bellerose / du Rucher,-73.72578347,45.61802734,0,0,1,0
JUIN2441099,41099,Bellerose / René-Laennec,-73.7245706,45.61935247,0,0,2,0
JUIN2441101,41101,Belleville / Saint-Germain,-73.65161134,45.61114921,0,0,1,1
JUIN2441102,41102,Belleville / Suzor-Côté,-73.65378041,45.61336819,0,0,2,0
JUIN2441104,41104,Belleville / Suzor-Côté,-73.65401489,45.61334157,0,0,2,0
JUIN2441105,41105,Belleville / Louis-Abel,-73.64711618,45.60733525,0,0,2,0
JUIN2441106,41106,Belleville / Louis-Abel,-73.64734468,45.60731254,0,0,2,0
JUIN2441107,41107,Belleville / Beausoleil,-73.6491316,45.60916386,0,0,2,0
JUIN2441108,41108,Belleville / Beausoleil,-73.64949082,45.60925337,0,0,2,0
JUIN2441109,41109,Belleville / Saint-Joseph,-73.65032678,45.61023309,0,0,2,0
JUIN2441110,41110,Belleville / Saint-Joseph,-73.65062178,45.61027769,0,0,2,0
JUIN2441112,41112,Bérard / face au 58,-73.75757585,45.64710534,0,0,2,0
JUIN2441113,41113,Bérard / Brochu,-73.75804758,45.64925485,0,0,2,0
JUIN2441114,41114,Bérard / Brindamour,-73.75712053,45.64572964,0,0,2,0
JUIN2441115,41115,Bérard / face au 57,-73.75738272,45.64695281,0,0,2,0
JUIN2441116,41116,Bérard / des Terrasses,-73.75640366,45.64325675,0,0,2,0
JUIN2441117,41117,Bérard / Brindamour,-73.75701753,45.64564889,0,0,2,0
JUIN2441121,41121,Berlier / Bergman,-73.74532873,45.58353263,0,0,1,0
JUIN2441123,41123,Berlier / Francis-Hughes,-73.73482336,45.59034842,0,0,1,0
JUIN2441124,41124,Berlier / Face au 904,-73.73718363,45.58935095,0,0,2,0
JUIN2441125,41125,Berlier / face au 970,-73.73753487,45.58902907,0,0,1,0
JUIN2441126,41126,Berlier / Industriel,-73.74010633,45.58776955,0,0,1,0
JUIN2441127,41127,Berlier / Industriel,-73.73892872,45.5882973,0,0,1,1
JUIN2441128,41128,Berlier / face au 1415,-73.74242117,45.58591931,0,0,1,0
JUIN2441129,41129,Berlier / face au 1705,-73.74394469,45.58466567,0,0,1,0
JUIN2441130,41130,de la Bernina / Bédard,-73.72050928,45.59735962,0,0,1,0
JUIN2441131,41131,de la Bernina / Bédard,-73.72044601,45.59756671,0,0,1,0
JUIN24CP41131,41131,de la Bernina / Bédard,-73.72044601,45.59756671,0,0,1,0
JUIN2441132,41132,de la Bernina / Boisvert,-73.71944821,45.59808153,0,0,2,0
JUIN2441133,41133,de la Bernina / Boisvert,-73.71954994,45.59787437,0,0,1,0
JUIN2441134,41134,de la Bernina / de Lucerne,-73.71852765,45.59868618,0,0,1,0
JUIN2441140,41140,de Blois / Leblanc,-73.68369363,45.5887594,0,0,2,1
JUIN2441144,41144,de Blois / Lévis,-73.68092963,45.59008656,0,0,2,0
JUIN2441145,41145,de Blois / Lévis,-73.68087903,45.5902936,0,0,2,0
JUIN2441146,41146,de Blois / Leblanc,-73.68342432,45.58870584,0,0,2,0
JUIN24CP41147,41147,de-Bois-de-Boulogne / du Souvenir,-73.70285393,45.57038035,0,0,1,1
JUIN24CP41148,41148,de-Bois-de-Boulogne / du Souvenir,-73.70302976,45.57008217,0,0,1,0
JUIN2441149,41149,de-Bois-de-Boulogne / Compétences-2000,-73.70418894,45.57177179,0,0,1,0
JUIN2441150,41150,de-Bois-de-Boulogne / face au 794,-73.7039563,45.57121431,0,0,1,1
JUIN2441152,41152,de-Bois-de-Boulogne / face au 830,-73.70495894,45.57212134,0,0,1,1
JUIN2441153,41153,de-Bois-de-Boulogne / de Touraine,-73.70609177,45.57358603,0,0,2,0
JUIN2441154,41154,de-Bois-de-Boulogne / Saint-Martin,-73.71017035,45.57814075,0,0,1,0
JUIN24CP41155,41155,Cléophas-Charbonneau / Samson,-73.78168548,45.52221496,0,0,2,0
JUIN2441156,41156,du Bord-de-l'Eau / face au 300,-73.78952455,45.51818207,0,0,2,0
JUIN2441157,41157,du Bord-de-l'Eau / Larivière,-73.7939771,45.51782876,0,0,1,1
JUIN2441158,41158,du Bord-de-l'Eau / Larivière,-73.79433493,45.51771986,0,0,2,0
JUIN2441159,41159,du Bord-de-l'Eau / Fabert,-73.79805103,45.51850208,0,0,2,0
JUIN2441160,41160,du Bord-de-l'Eau / Fabert,-73.79839639,45.51845619,0,0,2,1
JUIN2441161,41161,du Bord-de-l'Eau / Zéphyr,-73.80093249,45.51877348,0,0,2,0
JUIN2441162,41162,du Bord-de-l'Eau / Zéphyr,-73.80091907,45.51865653,0,0,2,0
JUIN2441163,41163,du Bord-de-l'Eau / de la Capricieuse,-73.80346794,45.51896473,0,0,2,0
JUIN2441164,41164,du Bord-de-l'Eau / des Jardins-Ste-Dorothée,-73.80692702,45.51952239,0,0,2,0
JUIN2441165,41165,du Bord-de-l'Eau / de la Capricieuse,-73.80354436,45.51889254,0,0,2,0
JUIN2441167,41167,du Bord-de-l'Eau / Cléophas-Charbonneau,-73.78043638,45.5207243,0,0,2,0
JUIN2441174,41174,du Bord-de-l'Eau / Samson,-73.82486798,45.52086753,0,0,1,1
JUIN2441175,41175,du Bord-de-l'Eau / face au 896,-73.82747852,45.5207341,0,0,2,0
JUIN2441176,41176,du Bord-de-l'Eau / des Rapides,-73.82652076,45.52065065,0,0,2,0
JUIN2441177,41177,du Bord-de-l'Eau / Guizot,-73.83065312,45.52074295,0,0,2,0
JUIN2441178,41178,du Bord-de-l'Eau / Guizot,-73.83090833,45.52060724,0,0,2,1
JUIN2441179,41179,du Bord-de-l'Eau / Lynne,-73.83582649,45.5210698,0,0,2,0
JUIN2441180,41180,du Bord-de-l'Eau / face au 125,-73.78185856,45.52029516,0,0,2,0
JUIN2441181,41181,du Bord-de-l'Eau / Fauvel,-73.83568823,45.52094033,0,0,2,0
JUIN2441182,41182,du Bord-de-l'Eau / Patrick,-73.83899176,45.52165434,0,0,2,0
JUIN2441183,41183,du Bord-de-l'Eau / Dion,-73.83895271,45.52154648,0,0,2,0
JUIN2441184,41184,du Bord-de-l'Eau / Bibeau,-73.84092725,45.52208051,0,0,2,0
JUIN2441185,41185,du Bord-de-l'Eau / Bibeau,-73.84091396,45.52199956,0,0,2,0
JUIN2441186,41186,du Bord-de-l'Eau / Marois,-73.8447853,45.52289678,0,0,2,0
JUIN2441187,41187,du Bord-de-l'Eau / Marois,-73.8454387,45.52298479,0,0,2,0
JUIN2441188,41188,du Bord-de-l'Eau / Jardin Islemère,-73.84848841,45.52347944,0,0,2,0
JUIN2441189,41189,du Bord-de-l'Eau / Jardin Islemère,-73.84815464,45.52332748,0,0,2,0
JUIN2441190,41190,du Bord-de-l'Eau / Dupont,-73.85395249,45.52315669,0,0,1,0
JUIN2441191,41191,du Bord-de-l'Eau / Lafontaine,-73.84997488,45.52372685,0,0,2,0
JUIN2441192,41192,du Bord-de-l'Eau / face au 125,-73.78179076,45.52022605,0,0,2,0
JUIN2441193,41193,du Bord-de-l'Eau / Lafontaine,-73.84961556,45.52358397,0,0,2,1
JUIN2441194,41194,du Bord-de-l'Eau / Jolibourg,-73.85254709,45.52359296,0,0,2,0
JUIN2441195,41195,du Bord-de-l'Eau / face au 1368,-73.85830324,45.52290017,0,0,2,0
JUIN24CP41196,41196,Gare Sainte-Dorothée,-73.86238613,45.52680593,0,0,1,0
JUIN2441197,41197,du Bord-de-l'Eau / face au 1368,-73.85837914,45.52275596,0,0,1,0
JUIN24CP41198,41198,Gare Sainte-Dorothée,-73.86227707,45.52653635,0,0,1,0
JUIN2441199,41199,du Bord-de-l'Eau / de la Seigneurie,-73.78410381,45.51946446,0,0,2,0
JUIN24CP41200,41200,Cléophas-Charbonneau / Samson,-73.78140395,45.52223365,0,0,2,1
JUIN2441201,41201,du Bord-de-l'Eau / Dupont,-73.85379984,45.52331014,0,0,1,0
JUIN2441202,41202,du Bord-de-l'Eau / de la Seigneurie,-73.78437138,45.51922083,0,0,2,0
JUIN2441203,41203,du Bord-de-l'Eau / Montreuil,-73.78691677,45.51885453,0,0,2,0
JUIN2441204,41204,du Bord-de-l'Eau / Montreuil,-73.78740202,45.51862835,0,0,2,0
JUIN2441205,41205,du Bord-de-l'Eau / Rosario,-73.78942284,45.5183173,0,0,2,0
JUIN2441206,41206,de la Renaissance / Marc-Aurèle-Fortin,-73.80097309,45.60075728,0,0,2,0
JUIN2441208,41208,Brochu / Bérard,-73.75806103,45.64938979,0,0,2,0
JUIN2441209,41209,Brochu / Bellehumeur,-73.7560348,45.64958331,0,0,2,0
JUIN2441212,41212,Chimène / Léa,-73.58925308,45.67000928,0,0,2,0
JUIN2441213,41213,Chimène / Léa,-73.58939392,45.66979322,0,0,2,0
JUIN2441215,41215,Carole / Muguet,-73.82182723,45.53086436,0,0,1,0
JUIN2441216,41216,Carole / Muguet,-73.82217331,45.53093537,0,0,1,0
JUIN2441218,41218,Carole / des Tulipes,-73.82370504,45.53236178,0,0,2,0
JUIN2441219,41219,Cartier / J.-J.-Joubert,-73.67090406,45.57294967,0,0,2,1
JUIN2441220,41220,Cartier / Émile,-73.68751337,45.55917407,0,0,1,1
JUIN2441221,41221,Cartier / Conrad,-73.69005244,45.55898255,0,0,1,1
JUIN2441222,41222,Cartier / Conrad,-73.68974025,45.55873743,0,0,1,1
JUIN2441223,41223,Cartier / 8e,-73.69243298,45.55895136,0,0,1,1
JUIN2441224,41224,Cartier / 8e Avenue,-73.69301015,45.55862666,0,0,1,1
JUIN2441225,41225,Cartier / 15e Rue,-73.69712965,45.55755766,0,0,1,1
JUIN2441226,41226,Cartier / 15e Rue,-73.69597867,45.55770377,0,1,1,1
JUIN2441227,41227,Cartier / Perrin,-73.69887062,45.55688893,0,0,1,1
JUIN2441228,41228,Cartier / Perrin,-73.69933005,45.55641121,0,0,1,1
JUIN2441229,41229,Cartier / Ampère,-73.7022725,45.55486274,0,0,1,1
JUIN2441230,41230,Cartier / J.-J.-Joubert,-73.67071383,45.57278054,0,0,1,1
JUIN2441231,41231,Cartier / Ampère,-73.70205205,45.55466975,0,0,1,1
JUIN2441232,41232,Cartier / Laval,-73.70687643,45.55242031,0,0,1,0
JUIN2441233,41233,Cartier / Laval,-73.70646287,45.55247526,0,0,1,0
JUIN2441234,41234,Cartier / du Bon-Pasteur,-73.70887989,45.55149005,0,0,1,0
JUIN2441235,41235,Cartier / du Bon-Pasteur,-73.70893039,45.55129199,0,0,2,0
JUIN2441236,41236,Cartier / Mariale,-73.7113857,45.55029765,0,0,1,0
JUIN2441237,41237,Cartier / Mariale,-73.71142338,45.55009962,0,0,1,0
JUIN2441238,41238,Cartier / Dussault,-73.71267688,45.54967437,0,0,1,0
JUIN2441239,41239,Cartier / Dussault,-73.71281681,45.54942216,0,0,1,1
JUIN24CP41240,41240,Cartier / Giroux,-73.71427486,45.54890652,0,0,1,0
JUIN2441241,41241,Saint-Hubert / Cartier,-73.68011039,45.56110869,0,0,1,0
JUIN24CP41242,41242,Cartier / Giroux,-73.71443994,45.54853728,0,0,1,1
JUIN2441243,41243,Cartier / Verdi,-73.71555221,45.54803128,0,0,1,0
JUIN2441244,41244,Cartier / Verdi,-73.71570496,45.54778804,0,0,1,0
JUIN2441245,41245,Cartier / Clermont,-73.71727785,45.54718216,0,0,1,0
JUIN2441246,41246,Cartier / Clermont,-73.71739217,45.54693899,0,0,1,1
JUIN2441247,41247,Cartier / Armand-Frappier,-73.72148323,45.54514946,0,0,1,0
JUIN2441248,41248,Cartier / Micro,-73.72020428,45.54557485,0,0,1,1
JUIN2441249,41249,Cartier / 58e Avenue,-73.7233365,45.54423701,0,0,1,0
JUIN2441250,41250,Cartier / 58e Avenue,-73.72341244,45.54401191,0,0,1,1
JUIN2441251,41251,Cartier / Daniel-Johnson,-73.72497241,45.54342395,0,0,1,0
JUIN2441252,41252,Cartier / Daniel-Johnson,-73.72517623,45.5431536,0,0,1,0
JUIN2441253,41253,Cartier / 64e Avenue,-73.72818054,45.54191486,0,0,1,0
JUIN2441254,41254,Cartier / 63e Avenue,-73.72706754,45.54217803,0,0,1,1
JUIN2441255,41255,Cartier / 66e Avenue,-73.72994422,45.54106548,0,0,1,0
JUIN2441256,41256,Cartier / 66e Avenue,-73.73001981,45.54075938,0,0,2,0
JUIN2441257,41257,Cartier / 68e Avenue,-73.73141393,45.54036063,0,0,1,0
JUIN2441258,41258,Cartier / 67e Avenue,-73.73102941,45.54027143,0,0,1,1
JUIN2441259,41259,Cartier / 70e,-73.73303573,45.53928653,0,0,1,1
JUIN24CP41260,41260,Cartier / Chomedey,-73.73359928,45.53932137,0,0,1,0
JUIN24CP41262,41262,Curé-Labelle / Chomedey,-73.73442949,45.53881576,0,0,1,0
JUIN2441263,41263,Curé-Labelle / 73e Avenue,-73.73471183,45.53896816,0,1,1,1
JUIN2441267,41267,Cartier / de Bayeux,-73.68854146,45.55913803,0,0,1,1
JUIN24CP41268,41268,Dagenais / Le Corbusier,-73.76038617,45.59184972,0,0,2,0
JUIN2441269,41269,Montée Champagne / Principale,-73.79667671,45.53708734,0,0,2,0
JUIN2441270,41270,Montée Champagne / Face au 980,-73.79863302,45.5387573,0,0,2,0
JUIN2441271,41271,Montée Champagne / Les Jardins Champagne,-73.79842683,45.53873849,0,0,2,0
JUIN24CP41272,41272,Chartrand / Déry,-73.57646643,45.66748107,0,0,2,1
JUIN2441272,41272,Chartrand / Déry,-73.57646643,45.66748107,0,0,2,1
JUIN2441273,41273,Chartrand / Monty,-73.57815915,45.66649913,0,0,2,0
JUIN2441274,41274,des Châteaux / Chomedey,-73.74808185,45.55395817,0,0,1,0
JUIN2441275,41275,des Châteaux / face au 3280,-73.74571629,45.55486312,0,0,2,0
JUIN2441276,41276,des Châteaux / face au 3275,-73.74596,45.55494358,0,0,1,1
JUIN2441277,41277,des Châteaux / Daniel-Johnson,-73.74362918,45.55604388,0,0,1,0
JUIN2441278,41278,des Châteaux / Daniel-Johnson,-73.74377501,45.55615404,0,0,2,0
JUIN2441279,41279,Place Chénier / Vanier,-73.65988899,45.61401489,0,0,1,1
JUIN2441280,41280,Place Chénier / Vanier,-73.65910691,45.61399147,0,0,1,0
JUIN2441281,41281,Place Chénier / Belleville,-73.65637936,45.61524599,0,0,2,1
JUIN2441282,41282,Place Chénier / Mgr-Bourget,-73.65703213,45.61483117,0,0,1,0
JUIN2441283,41283,Chomedey / Cartier,-73.73322497,45.53860227,0,0,1,1
JUIN2441284,41284,Chomedey / Monod,-73.74167435,45.54717815,0,0,1,1
JUIN2441285,41285,Chomedey / face au 1085,-73.74239688,45.54842739,0,0,1,1
JUIN2441286,41286,Chomedey / Cardinal,-73.74365517,45.54917158,0,0,1,1
JUIN24CP41287,41287,Chomedey / du Souvenir,-73.74509725,45.55094117,0,0,1,1
JUIN24CP41288,41288,Chomedey / du Souvenir,-73.74557092,45.55089516,0,0,1,1
JUIN2441289,41289,Chomedey / des Châteaux,-73.74823336,45.55346293,0,0,1,1
JUIN2441290,41290,Chomedey / des Châteaux,-73.74895148,45.55365933,0,0,1,1
JUIN2441291,41291,Chomedey / Cardinal,-73.74351177,45.54950799,0,0,1,0
JUIN2441292,41292,Chomedey / Saint-Martin,-73.75016975,45.55518839,0,0,1,0
JUIN2441293,41293,Chomedey / Cartier,-73.73434124,45.53914888,0,1,1,1
JUIN2441294,41294,Chomedey / Saint-Martin,-73.75180641,45.5562446,0,0,2,1
JUIN2441295,41295,Chomedey / face au 2911,-73.76758978,45.5703991,0,0,1,0
JUIN2441296,41296,Chomedey / face au 2911,-73.76699724,45.57033086,0,0,1,0
JUIN2441297,41297,Chomedey /7e Rue,-73.73626561,45.54158591,0,0,1,0
JUIN2441298,41298,Chomedey / face au 573,-73.73704729,45.54189356,0,0,1,1
JUIN2441299,41299,Chomedey / 70e Avenue,-73.73740466,45.54272917,0,0,1,0
JUIN2441300,41300,Chomedey / Perron,-73.7382468,45.54307927,0,0,1,0
JUIN2441301,41301,Chomedey / Notre-Dame,-73.73935865,45.54469947,0,0,1,1
JUIN24CP41301,41301,Chomedey / Notre-Dame,-73.73935865,45.54469947,0,0,1,1
JUIN2441302,41302,Chomedey / Notre-Dame,-73.7398067,45.54466254,0,0,1,1
JUIN24CP41302,41302,Chomedey / Notre-Dame,-73.7398067,45.54466254,0,0,1,1
JUIN2441303,41303,Chomedey / Monod,-73.74116201,45.54716123,0,0,2,0
JUIN2441304,41304,Christiane / Fridolin,-73.80893869,45.58300938,0,0,1,0
JUIN2441305,41305,Christiane / Fabiola,-73.80566018,45.58338713,0,0,1,0
JUIN2441306,41306,Christiane / Fabiola,-73.80537894,45.58351386,0,0,1,0
JUIN2441307,41307,Christiane / Fleury,-73.80317371,45.58331277,0,0,1,0
JUIN2441308,41308,Christiane / Bernadette,-73.81106476,45.58279665,0,0,1,0
JUIN2441309,41309,Christiane / Bernadette,-73.81069364,45.58288764,0,0,1,0
JUIN2441310,41310,Christiane / Fridolin,-73.80916832,45.5828198,0,0,2,0
JUIN2441311,41311,Christiane / Gilles,-73.81299293,45.58387118,0,0,1,0
JUIN2441312,41312,Clarendon / du Souvenir,-73.77844382,45.5327308,0,0,1,1
JUIN2441313,41313,Clarendon / Notre-Dame,-73.77851455,45.53236783,0,0,1,0
JUIN2441314,41314,Cléroux /  Favreau,-73.77922984,45.55886237,0,0,2,0
JUIN2441315,41315,Cléroux / Gingras,-73.77454912,45.56039443,0,0,1,0
JUIN2441316,41316,Cléroux / Genest,-73.77697862,45.55951573,0,0,2,0
JUIN2441317,41317,Cléroux / Genest,-73.77688989,45.55970491,0,0,2,0
JUIN2441318,41318,Cléroux / Gingras,-73.7746763,45.56020516,0,0,2,0
JUIN2441319,41319,Cléroux /  Favreau,-73.77908106,45.55905853,0,0,2,0
JUIN2441320,41320,Cléroux / Curé-Labelle,-73.77282138,45.56071352,0,0,2,0
JUIN24CP41322,41322,de la Concorde / Ampère,-73.70857253,45.5618837,0,1,1,1
JUIN2441323,41323,de la Concorde / de Roanne,-73.70623146,45.56274279,0,0,1,1
JUIN2441324,41324,de la Concorde / de Roanne,-73.70655228,45.56289519,0,0,1,1
JUIN2441325,41325,de la Concorde / de Cluny,-73.70458194,45.56356461,0,0,1,1
JUIN2441326,41326,de la Concorde / de Cluny,-73.70446802,45.56394274,0,0,1,0
JUIN2441327,41327,de la Concorde / 12e Avenue,-73.70144988,45.56513203,0,0,1,1
JUIN2441328,41328,de la Concorde / 12e Avenue,-73.70136068,45.56550497,0,0,1,1
JUIN2441331,41331,de la Concorde / 15e Rue,-73.69845657,45.56674031,0,0,1,1
JUIN2441333,41333,de la Concorde / 16e,-73.69951205,45.56649144,0,0,1,0
JUIN2441334,41334,de la Concorde / 6e Avenue,-73.69678207,45.56769055,0,0,1,0
JUIN2441335,41335,de la Concorde / 6e Avenue,-73.69685994,45.56797836,0,0,1,0
JUIN2441336,41336,de la Concorde / Bazin,-73.69533719,45.56849388,0,0,1,0
JUIN2441337,41337,de la Concorde / de l'Étoile,-73.69513373,45.56893515,0,0,1,1
JUIN2441338,41338,de la Concorde / Quintal,-73.69378986,45.56932436,0,0,1,0
JUIN2441339,41339,de la Concorde / des Laurentides,-73.69215302,45.57021796,0,0,1,0
JUIN24CP41339,41339,de la Concorde / des Laurentides,-73.69215302,45.57021796,0,0,1,0
JUIN2441340,41340,de la Concorde / des Laurentides,-73.6928703,45.57016276,0,0,1,1
JUIN24CP41340,41340,de la Concorde / des Laurentides,-73.6928703,45.57016276,0,0,1,1
JUIN2441341,41341,de la Concorde / Saint-Hubert,-73.6910536,45.57092167,0,0,1,1
JUIN2441342,41342,de la Concorde / de l'Avenir,-73.71693215,45.55718899,0,0,1,1
JUIN2441343,41343,de la Concorde / Saint-Hubert,-73.69106769,45.57129958,0,0,1,1
JUIN24CP41343,41343,de la Concorde / Saint-Hubert,-73.69106769,45.57129958,0,0,1,1
JUIN2441344,41344,de la Concorde / Jubinville,-73.68910996,45.5720497,0,0,1,0
JUIN2441345,41345,de la Concorde / Jubinville,-73.68931577,45.57229231,0,0,1,0
