stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,wheelchair_boarding,stop_abribus
41605,41605,Saint-Elzéar / Chomedey,-73.76949,45.571645,0,0,2,0
41607,41607,Saint-Elzéar / Curé-Labelle,-73.78085,45.568981,0,0,2,0
41608,41608,Saint-Elzéar / Curé-Labelle,-73.78163,45.568935,0,0,2,0
41609,41609,de la Fabrique / du Collège,-73.64703,45.614547,0,0,2,0
41610,41610,de la Fabrique / J.-Eudes-Blanchard,-73.64594,45.615161,0,0,1,0
41611,41611,de la Fabrique / du Collège,-73.64759,45.614376,0,0,1,0
41612,41612,de la Fabrique / Desnoyers,-73.64917,45.613393,0,0,2,0
41613,41613,de la Fabrique / Desnoyers,-73.64968,45.613248,0,0,1,1
41614,41614,de la Fabrique / Champagnat,-73.6512,45.612301,0,0,1,0
41615,41615,de la Fabrique / Belleville,-73.65218,45.611922,0,0,1,0
41616,41616,de la Fabrique / J.-Eudes-Blanchard,-73.64608,45.615196,0,0,1,1
41617,41617,Fafard / Légaré,-73.77723,45.552964,0,0,2,0
41618,41618,Fafard / Louis-Payette,-73.77553,45.551106,0,0,2,0
41619,41619,Alton-Goldbloom / Dale,-73.73819,45.546314,0,0,2,0
41620,41620,Alton-Goldbloom / Notre-Dame,-73.7377,45.545041,0,0,2,0
41630,41630,Fleury / Christiane,-73.80307,45.583466,0,0,2,0
41631,41631,Fleury / Chantal,-73.80353,45.585912,0,0,2,1
41632,41632,Fleury / Chantal,-73.80385,45.586046,0,0,2,0
41633,41633,Fleury / Gilles,-73.80662,45.588324,0,0,2,0
41634,41634,Francis-Hughes / Salaberry,-73.72039,45.577824,0,0,2,0
41635,41635,Francis-Hughes / Lippmann,-73.72236,45.5798,0,0,2,0
41636,41636,Francis-Hughes / Face au Provigo,-73.73016,45.586884,0,0,2,1
41637,41637,Francis-Hughes / face au 2555,-73.72829,45.587806,0,0,2,0
41638,41638,Francis-Hughes / face au 2555,-73.72842,45.587887,0,0,2,0
41639,41639,Francis-Hughes / face au 2655,-73.73014,45.589242,0,0,2,0
41640,41640,Francis-Hughes / face au 2655,-73.73005,45.589125,0,0,2,0
41641,41641,Francis-Hughes / face au 2750,-73.73265,45.588607,0,0,2,0
41642,41642,Francis-Hughes / face au 2750,-73.73311,45.58884,0,0,2,0
41643,41643,Francis-Hughes / Berlier,-73.73428,45.590259,0,0,2,0
41644,41644,Francis-Hughes / Saint-Elzéar,-73.73772,45.593186,0,0,2,0
41645,41645,Francis-Hughes / Lippmann,-73.72271,45.579916,0,0,2,0
CP41646,41646,Francis-Hughes / Munck,-73.72446,45.582073,0,0,2,0
CP41647,41647,Francis-Hughes / Munck,-73.72477,45.582144,0,0,2,0
41648,41648,Francis-Hughes / face au 2250,-73.72639,45.583797,0,0,2,0
41649,41649,Francis-Hughes / face au 2250,-73.72612,45.58332,0,1,2,1
41650,41650,Francis-Hughes / Cunard,-73.72752,45.584793,0,0,2,0
41651,41651,Francis-Hughes / Cunard,-73.72788,45.584873,0,0,2,0
41652,41652,Francis-Hughes / Face au 2525,-73.72963,45.586616,0,0,2,0
41655,41655,Marc-Aurèle-Fortin / face à l'école Curé-Antoine-Labelle,-73.78408,45.606388,0,0,2,0
41656,41656,Marc-Aurèle-Fortin / Honoré-Mercier,-73.78273,45.606581,0,0,2,0
41658,41658,Marc-Aurèle-Fortin / des Patriotes,-73.78025,45.60692,0,0,1,0
41660,41660,Marc-Aurèle-Fortin / Honoré-Mercier,-73.78257,45.606779,0,0,2,0
41662,41662,Marc-Aurèle-Fortin / du Plateau-Ouimet,-73.78728,45.606119,0,0,2,0
CP41663,41663,Marc-Aurèle-Fortin / Curé-Labelle,-73.78942,45.605646,0,0,2,0
CP41664,41664,Marc-Aurèle-Fortin / Curé-Labelle,-73.78961,45.605826,0,0,2,0
41665,41665,Marc-Aurèle-Fortin / du Plateau-Ouimet,-73.78749,45.605921,0,0,2,0
41666,41666,Grenet / De Salaberry,-73.71341,45.527996,0,0,2,0
41667,41667,Grenet / De Serres,-73.71913,45.531663,0,0,2,0
CP41668,41668,Gare Bois-Franc,-73.70875,45.524891,0,0,2,0
CP41669,41669,Gare Bois-Franc,-73.70777,45.524425,0,0,2,0
41670,41670,Gilles / Colomban,-73.80129,45.589319,0,0,2,0
41671,41671,Gilles / Camille,-73.79907,45.588488,0,0,2,0
41672,41672,Gilles / Camille,-73.79871,45.588516,0,0,2,0
41673,41673,Gilles / Godefroy,-73.79577,45.586742,0,0,2,0
41674,41674,Gilles / Godefroy,-73.79547,45.58659,0,0,2,0
41675,41675,Gilles / Christiane,-73.79496,45.584441,0,0,2,0
41676,41676,Gilles / Christiane,-73.79471,45.584316,0,0,2,0
41677,41677,Gilles / Glenn,-73.7941,45.58303,0,0,2,0
41678,41678,Gilles / Glenn,-73.79374,45.583022,0,0,2,0
41679,41679,Gilles / Christiane,-73.81318,45.583745,0,0,2,0
41680,41680,Gilles / Basile,-73.81451,45.582652,0,0,2,0
CP41681,41681,Gilles / Montée Montrougeau,-73.81574,45.581929,0,0,2,0
41682,41682,Gilles / Fleury,-73.8067,45.588522,0,0,2,0
41683,41683,Gilles / Basile,-73.81452,45.582868,0,0,2,0
41684,41684,Gilles / Carmina,-73.80489,45.58877,0,0,2,0
41685,41685,Gilles / Carmina,-73.80474,45.58895,0,0,2,0
41686,41686,Gilles / Colomban,-73.80152,45.589175,0,0,2,0
CP41687,41687,Giroux / Cartier,-73.71461,45.548744,0,0,1,0
41688,41688,Giroux / 4e Rue,-73.7154,45.549831,0,0,1,0
41689,41689,Giroux / 4e Rue,-73.71572,45.54992,0,0,1,0
41690,41690,Giroux / 5e Rue,-73.71674,45.551187,0,0,1,0
41691,41691,Giroux / 5e Rue,-73.71698,45.551223,0,0,1,0
41692,41692,Giroux / D'Argenteuil,-73.71787,45.552337,0,0,1,0
41694,41694,Gravel / de la Place-Publique,-73.82085,45.528033,0,0,2,0
41695,41695,Gravel / Gervais,-73.81336,45.520828,0,0,2,0
41696,41696,Gravel / des Pétunias,-73.82032,45.52771,0,0,2,0
41698,41698,Gravel / des Orchidées,-73.81943,45.526642,0,0,2,0
41699,41699,Gravel / des Orchidées,-73.81919,45.526606,0,0,2,0
CP41700,41700,Gravel / Samson,-73.81717,45.524425,0,0,2,0
CP41701,41701,Gravel / Samson,-73.81669,45.524157,0,0,2,0
41702,41702,Gravel / Mandel,-73.81531,45.522586,0,0,2,0
41703,41703,Gravel / Mandel,-73.81501,45.522479,0,0,2,0
41704,41704,Gravel / du Bord-de-l'Eau,-73.8133,45.520564,0,0,2,0
CP41705,41705,de l'Harmonie / Marcel-Villeneuve,-73.59431,45.673028,0,0,2,0
41706,41706,Henri-Bourassa / du Fort-Lorette,-73.65974,45.567262,0,0,2,0
41707,41707,Henri-Bourassa / du Fort-Lorette,-73.66013,45.567496,0,0,2,0
41708,41708,Henri-Bourassa / du Bois-de-Boulogne,-73.67903,45.537638,0,0,2,0
41709,41709,Henri-Bourassa / du Bois-de-Boulogne,-73.67848,45.537792,0,0,2,0
41710,41710,de l'Harmonie / face au 1360,-73.59183,45.671078,0,0,2,0
41711,41711,de l'Harmonie / face au 1360,-73.59215,45.671123,0,0,2,0
CP41712,41712,de l'Harmonie / Marcel-Villeneuve,-73.59433,45.673244,0,0,2,0
41713,41713,de l'Hôtel-de-Ville / Samson,-73.81276,45.526399,0,0,2,0
41714,41714,de l'Hôtel-de-Ville / Sainte-Dorothée,-73.81282,45.52801,0,0,1,0
41715,41715,de l'Hôtel-de-Ville / Sainte-Dorothée,-73.81322,45.528144,0,0,2,0
41722,41722,des Îles / Lévesque,-73.76141,45.526069,0,0,1,0
41723,41723,des Îles / Paton,-73.75262,45.523884,0,0,1,1
41724,41724,des Îles / des Cageux,-73.75068,45.526975,0,0,1,0
41725,41725,des Îles / des Cageux,-73.75021,45.526508,0,0,1,1
CP41727,41727,des Îles / Lévesque,-73.75029,45.5292,0,0,2,1
41730,41730,des Îles / Lévesque,-73.76128,45.525647,0,0,1,0
41731,41731,des Îles / Duclos,-73.7596,45.524364,0,0,1,0
41732,41732,des Îles / Duclos,-73.76009,45.524453,0,0,2,0
41733,41733,des îles /du Tremblay,-73.75771,45.523369,0,0,1,0
41734,41734,des Îles / du Tremblay,-73.75817,45.523323,0,0,1,0
41735,41735,des îles / du Havre des  îles,-73.75607,45.523481,0,0,1,0
41736,41736,des îles / du Havre des  îles,-73.75602,45.523121,0,0,1,1
41737,41737,des îles / Paton,-73.75221,45.524137,0,0,1,0
41738,41738,Industriel / Saint-Martin,-73.72185,45.572648,0,0,2,1
CP41738,41738,Industriel / Saint-Martin,-73.72185,45.572648,0,0,2,1
41739,41739,Industriel / Saint-Elzéar,-73.74202,45.589847,0,0,2,0
41740,41740,Industriel / Michelin,-73.74439,45.591957,0,0,2,1
CP41741,41741,Industriel / Saint-Martin,-73.72198,45.572143,0,0,2,1
CP41742,41742,Industriel / Salaberry,-73.72384,45.57465,0,0,2,0
41742,41742,Industriel / Salaberry,-73.72384,45.57465,0,0,2,0
41743,41743,Industriel / Salaberry,-73.72445,45.57464,0,0,2,0
41744,41744,Industriel / Lippmann,-73.72685,45.577254,0,0,2,0
41745,41745,Industriel / Lippmann,-73.7275,45.577262,0,0,2,1
41746,41746,Industriel / Munck,-73.72921,45.579319,0,0,2,0
41747,41747,Ingrid / Hyacinthe,-73.80976,45.572104,0,0,2,0
41748,41748,Ingrid / Isabelle,-73.80986,45.571775,0,0,2,0
41749,41749,Ingrid / Ines,-73.81029,45.573173,0,0,2,0
41750,41750,Ingrid / Ines,-73.81057,45.573233,0,0,2,0
CP41751,41751,Ingrid / Dagenais,-73.81343,45.57506,0,0,2,0
CP41752,41752,Ingrid / Dagenais,-73.81344,45.57479,0,0,2,1
41753,41753,Isabelle / Edgar,-73.80806,45.571572,0,0,2,0
41754,41754,Ivan-Pavlov / René-Laennec,-73.71524,45.605764,0,0,2,0
41755,41755,Ivan-Pavlov / René-Laennec,-73.71529,45.605945,0,0,2,1
41756,41756,Ivan-Pavlov / François-Broussais,-73.71359,45.606633,0,0,2,0
