stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,stop_abribus
JANV1741110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
MARS1741110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
JANV1741112,41112,Bérard / Face Au 58 [41112] ,-73.75757,45.647096,0,0,0
MARS1741112,41112,Bérard / Face Au 58 [41112] ,-73.75757,45.647096,0,0,0
JANV1741113,41113,Bérard / Brochu [41113] ,-73.75804,45.649245,0,0,0
MARS1741113,41113,Bérard / Brochu [41113] ,-73.75804,45.649245,0,0,0
JANV1741114,41114,Bérard / Brindamour [41114] ,-73.75711,45.64572,0,0,0
MARS1741114,41114,Bérard / Brindamour [41114] ,-73.75711,45.64572,0,0,0
JANV1741115,41115,Bérard / Face Au 57 [41115] ,-73.75738,45.646943,0,0,0
MARS1741115,41115,Bérard / Face Au 57 [41115] ,-73.75738,45.646943,0,0,0
JANV1741116,41116,Bérard / Des Terrasses [41116] ,-73.7564,45.643247,0,0,0
MARS1741116,41116,Bérard / Des Terrasses [41116] ,-73.7564,45.643247,0,0,0
JANV1741117,41117,Bérard / Brindamour [41117] ,-73.75701,45.645639,0,0,0
MARS1741117,41117,Bérard / Brindamour [41117] ,-73.75701,45.645639,0,0,0
JANV1741121,41121,Berlier / Bergman [41121] ,-73.74532,45.583523,0,0,0
MARS1741121,41121,Berlier / Bergman [41121] ,-73.74532,45.583523,0,0,0
JANV1741123,41123,Berlier / Francis-Hughes [41123] ,-73.73482,45.590339,0,0,0
MARS1741123,41123,Berlier / Francis-Hughes [41123] ,-73.73482,45.590339,0,0,0
JANV1741124,41124,Berlier / Face Au 970 [41124] ,-73.73758,45.589154,0,0,0
MARS1741124,41124,Berlier / Face Au 970 [41124] ,-73.73758,45.589154,0,0,0
JANV1741125,41125,Berlier / Face Au 970 [41125] ,-73.73753,45.589019,0,0,0
MARS1741125,41125,Berlier / Face Au 970 [41125] ,-73.73753,45.589019,0,0,0
JANV1741126,41126,Berlier / Industriel [41126] ,-73.73903,45.588391,0,0,0
MARS1741126,41126,Berlier / Industriel [41126] ,-73.73903,45.588391,0,0,0
JANV1741127,41127,Berlier / Industriel [41127] ,-73.73892,45.588288,0,0,1
MARS1741127,41127,Berlier / Industriel [41127] ,-73.73892,45.588288,0,0,1
JANV1741128,41128,Berlier / Face Au 1261 [41128] ,-73.74184,45.586383,0,0,0
MARS1741128,41128,Berlier / Face Au 1261 [41128] ,-73.74184,45.586383,0,0,0
JANV1741129,41129,Berlier / Face Au 1705 [41129] ,-73.74394,45.584651,0,0,0
MARS1741129,41129,Berlier / Face Au 1705 [41129] ,-73.74394,45.584651,0,0,0
JANV1741130,41130,De La Bernina / Bédard [41130] ,-73.7205,45.59735,0,0,0
MARS1741130,41130,De La Bernina / Bédard [41130] ,-73.7205,45.59735,0,0,0
JANV1741131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
JANV17CP41131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
MARS1741131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
MARS17CP41131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
JANV1741132,41132,De La Bernina / Boisvert [41132] ,-73.71944,45.598072,0,0,0
MARS1741132,41132,De La Bernina / Boisvert [41132] ,-73.71944,45.598072,0,0,0
JANV1741133,41133,De La Bernina / Boisvert [41133] ,-73.71954,45.597865,0,0,0
MARS1741133,41133,De La Bernina / Boisvert [41133] ,-73.71954,45.597865,0,0,0
JANV1741134,41134,De La Bernina / De Lucerne [41134] ,-73.71852,45.598677,0,0,0
MARS1741134,41134,De La Bernina / De Lucerne [41134] ,-73.71852,45.598677,0,0,0
JANV1741140,41140,De Blois / Leblanc [41140] ,-73.68369,45.58875,0,0,1
MARS1741140,41140,De Blois / Leblanc [41140] ,-73.68369,45.58875,0,0,1
JANV1741144,41144,De Blois / Lévis [41144] ,-73.68092,45.590077,0,0,0
MARS1741144,41144,De Blois / Lévis [41144] ,-73.68092,45.590077,0,0,0
JANV1741145,41145,De Blois / Lévis [41145] ,-73.68087,45.590284,0,0,0
MARS1741145,41145,De Blois / Lévis [41145] ,-73.68087,45.590284,0,0,0
JANV1741146,41146,De Blois / Leblanc [41146] ,-73.68342,45.588696,0,0,0
MARS1741146,41146,De Blois / Leblanc [41146] ,-73.68342,45.588696,0,0,0
JANV17CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.70285,45.570371,0,0,1
MARS17CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.70285,45.570371,0,0,1
JANV17CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.70302,45.570073,0,0,0
MARS17CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.70302,45.570073,0,0,0
JANV1741149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.70418,45.571762,0,0,0
MARS1741149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.70418,45.571762,0,0,0
JANV1741150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.70395,45.571205,0,0,1
MARS1741150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.70395,45.571205,0,0,1
JANV1741152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.70495,45.572112,0,0,1
MARS1741152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.70495,45.572112,0,0,1
JANV1741153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573576,0,0,0
MARS1741153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573576,0,0,0
JANV1741154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.71016,45.578131,0,0,0
MARS1741154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.71016,45.578131,0,0,0
JANV17CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.78168,45.522205,0,0,0
MARS17CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.78168,45.522205,0,0,0
JANV1741156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.78952,45.518172,0,0,0
MARS1741156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.78952,45.518172,0,0,0
JANV1741157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.79397,45.517819,0,0,1
MARS1741157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.79397,45.517819,0,0,1
JANV1741158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.79433,45.51771,0,0,0
MARS1741158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.79433,45.51771,0,0,0
JANV1741159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.79804,45.518492,0,0,0
MARS1741159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.79804,45.518492,0,0,0
JANV1741160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.79839,45.518447,0,0,1
MARS1741160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.79839,45.518447,0,0,1
JANV1741161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.80093,45.518764,0,0,0
MARS1741161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.80093,45.518764,0,0,0
JANV1741162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.80091,45.518647,0,0,0
MARS1741162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.80091,45.518647,0,0,0
JANV1741163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.80346,45.518955,0,0,0
MARS1741163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.80346,45.518955,0,0,0
JANV1741164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.80692,45.519513,0,0,0
MARS1741164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.80692,45.519513,0,0,0
JANV1741165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.80354,45.518883,0,0,0
MARS1741165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.80354,45.518883,0,0,0
JANV1741167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.78043,45.520715,0,0,0
MARS1741167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.78043,45.520715,0,0,0
JANV1741174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.82486,45.520858,0,0,1
MARS1741174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.82486,45.520858,0,0,1
JANV1741175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.82747,45.520725,0,0,0
MARS1741175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.82747,45.520725,0,0,0
JANV1741176,41176,Du Bord-De-L'eau / Des Rapides [41176] ,-73.82651,45.520641,0,0,0
MARS1741176,41176,Du Bord-De-L'eau / Des Rapides [41176] ,-73.82651,45.520641,0,0,0
JANV1741177,41177,Du Bord-De-L'eau / Guizot [41177] ,-73.83065,45.520733,0,0,0
MARS1741177,41177,Du Bord-De-L'eau / Guizot [41177] ,-73.83065,45.520733,0,0,0
JANV1741178,41178,Du Bord-De-L'eau / Guizot [41178] ,-73.8309,45.520598,0,0,1
MARS1741178,41178,Du Bord-De-L'eau / Guizot [41178] ,-73.8309,45.520598,0,0,1
JANV1741179,41179,Du Bord-De-L'eau / Lynne [41179] ,-73.83582,45.52106,0,0,0
MARS1741179,41179,Du Bord-De-L'eau / Lynne [41179] ,-73.83582,45.52106,0,0,0
JANV1741180,41180,Du Bord-De-L'eau / Face Au 125 [41180] ,-73.78181,45.520288,0,0,0
MARS1741180,41180,Du Bord-De-L'eau / Face Au 125 [41180] ,-73.78181,45.520288,0,0,0
JANV1741181,41181,Du Bord-De-L'eau / Lynne [41181] ,-73.83568,45.520931,0,0,0
MARS1741181,41181,Du Bord-De-L'eau / Lynne [41181] ,-73.83568,45.520931,0,0,0
JANV1741182,41182,Du Bord-De-L'eau / Patrick [41182] ,-73.83899,45.521645,0,0,0
MARS1741182,41182,Du Bord-De-L'eau / Patrick [41182] ,-73.83899,45.521645,0,0,0
JANV1741183,41183,Du Bord-De-L'eau / Dion [41183] ,-73.83895,45.521537,0,0,0
MARS1741183,41183,Du Bord-De-L'eau / Dion [41183] ,-73.83895,45.521537,0,0,0
JANV1741184,41184,Du Bord-De-L'eau / Bibeau [41184] ,-73.84092,45.522071,0,0,0
MARS1741184,41184,Du Bord-De-L'eau / Bibeau [41184] ,-73.84092,45.522071,0,0,0
JANV1741185,41185,Du Bord-De-L'eau / Bibeau [41185] ,-73.84091,45.52199,0,0,0
MARS1741185,41185,Du Bord-De-L'eau / Bibeau [41185] ,-73.84091,45.52199,0,0,0
JANV1741186,41186,Du Bord-De-L'eau / Marois [41186] ,-73.84478,45.522887,0,0,0
MARS1741186,41186,Du Bord-De-L'eau / Marois [41186] ,-73.84478,45.522887,0,0,0
JANV1741187,41187,Du Bord-De-L'eau / Marois [41187] ,-73.84543,45.522975,0,0,0
MARS1741187,41187,Du Bord-De-L'eau / Marois [41187] ,-73.84543,45.522975,0,0,0
JANV1741188,41188,Du Bord-De-L'eau / Jardin Islemère [41188] ,-73.84848,45.52347,0,0,0
