route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
MARS2412E,MARS24DIM,MARS2412E2D12118210521,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D1214210513,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D13021210527,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D14022210529,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D15819210523,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D16123210531,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D16720210525,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D1809210503,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D3613230511,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D412210509,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D5408210501,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D5417220519,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D6910210505,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D7216210517,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D8415210515,MARS2412E2,2,
MARS2412E,MARS24DIM,MARS2412E2D9711210507,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L10308350007,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L11207100003,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L11214250021,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L13715100023,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L17113400019,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L19315520025,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L19907520005,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L20916450027,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L21517400029,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L22309200009,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L24721350037,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L2512550017,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L27122350039,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L29719350033,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L30920350035,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L32918360031,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L3310200011,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L33723350041,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L5906310001,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L8012100015,MARS2412E2,2,
MARS2412E,MARS24SEM,MARS2412E2L8411200013,MARS2412E2,2,
