route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
JUIN2212E,JUIN22DIM,JUIN2212E2D10119210523,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D13522210529,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D14318210521,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D14817210519,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D14821210527,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D17023210531,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D17120210525,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D212210509,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D2509210503,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D3415210515,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D4011210507,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D5408210501,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D5610210505,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D6916210517,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D913210511,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22DIM,JUIN2212E2D9714210513,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L10010200011,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L11013000017,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L11115150023,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L12208360007,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L12709200009,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L14016020025,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L14813450019,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L16514300021,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L19018400031,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L20919350033,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L21121350037,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L22122350039,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L24116460027,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L24517360029,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L25120350035,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L2711200013,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L28223350041,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L4212100015,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L4607460005,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L506260001,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SEM,JUIN2212E2L9607060003,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S112230311,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S1214210315,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S13121210329,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S13519210325,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S14218210323,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S14422210331,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S15523210333,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S16120210327,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S2211210309,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S3207210301,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S3915210317,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S5709210305,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S5810210307,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S6208210303,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S6716210319,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S7113210313,JUIN2212E,2,Pont-Viau
JUIN2212E,JUIN22SAM,JUIN2212E2S9017210321,JUIN2212E,2,Pont-Viau
JUIN2212O,JUIN22DIM,JUIN2212O1D10119260524,JUIN2212O,2,Métro Cartier
JUIN2212O,JUIN22DIM,JUIN2212O1D13522260530,JUIN2212O,2,Métro Cartier
