service_id,date,exception_type
AOUT19DIM,20190902,1
AOUT19SAM,20191014,1
AOUT19SAM,20191224,1
NOEL19DIM,20191225,1
AOUT19SAM,20191226,1
AOUT19SAM,20191231,1
JRAN20DIM,20200101,1
AOUT19SAM,20200102,1
AOUT19SEM,20190902,2
AOUT19SEM,20191014,2
AOUT19SEM,20191224,2
NOEL19SEM,20191225,2
AOUT19SEM,20191226,2
AOUT19SEM,20191231,2
JRAN20SEM,20200101,2
AOUT19SEM,20200102,2
