route_id,service_id,trip_id,block_id,shape_id,trip_headsign
JUIN1812E,JUIN18DIM,JUIN1812E2D10218190521,D102,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D10622190529,D106,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D11321190527,D113,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D1212190509,D12,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D12820190525,D128,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D14219190523,D142,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D14523190531,D145,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D1509190503,D15,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D2313190511,D23,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D2910190505,D29,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D4208190501,D42,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D4715190515,D47,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D4914190513,D49,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D6117190519,D61,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D6216190517,D62,JUIN1812E,
JUIN1812E,JUIN18DIM,JUIN1812E2D7211190507,D72,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L11214350021,L112,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L12511200013,L125,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L12610210011,L126,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L14008340007,L140,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L15016350027,L150,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L16312130015,L163,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L16419340033,L164,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L16715490025,L167,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L17617360029,L176,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L17918360031,L179,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L19922340039,L199,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L2009200009,L20,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L20920340035,L209,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L21921340037,L219,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L24023340041,L240,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L3106230001,L31,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L3207520005,L32,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L6313500019,L63,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L6406570003,L64,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L7213010017,L72,JUIN1812E,
JUIN1812E,JUIN18SEM,JUIN1812E2L9115130023,L91,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S115190317,S1,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S12322190331,S123,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S13321190329,S133,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S13620190327,S136,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S13823190333,S138,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S13919190325,S139,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S1413190313,S14,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S1612190311,S16,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S1811190309,S18,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S1907190301,S19,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S4509190305,S45,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S5408190303,S54,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S5617200321,S56,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S6414190315,S64,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S810190307,S8,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S9716190319,S97,JUIN1812E,
JUIN1812E,JUIN18SAM,JUIN1812E2S9918190323,S99,JUIN1812E,
JUIN1812O,JUIN18DIM,JUIN1812O1D10218240520,D102,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D10622240528,D106,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D11321240526,D113,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D1212240508,D12,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D12820240524,D128,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D14219240522,D142,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D14523240530,D145,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D1509240502,D15,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D2313240510,D23,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D2910240504,D29,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D4208240500,D42,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D4715240514,D47,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D4914240512,D49,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D6117240518,D61,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D6216240516,D62,JUIN1812O,
JUIN1812O,JUIN18DIM,JUIN1812O1D7211240506,D72,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L11214400022,L112,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L12511250014,L125,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L12610260012,L126,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L14008390008,L140,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L15016400028,L150,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L16312180016,L163,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L16419380034,L164,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L16715540026,L167,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L17617410030,L176,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L17918400032,L179,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L19922380040,L199,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L2009250010,L20,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L20920380036,L209,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L21921380038,L219,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L24023380042,L240,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L3106280002,L31,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L3207570006,L32,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L6313550020,L63,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L6407020004,L64,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L7213060018,L72,JUIN1812O,
JUIN1812O,JUIN18SEM,JUIN1812O1L9115180024,L91,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S115240316,S1,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S12322240330,S123,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S13321240328,S133,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S13620240326,S136,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S13823240332,S138,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S13919240324,S139,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S1413240312,S14,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S1612240310,S16,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S1811240308,S18,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S1907240300,S19,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S4509240304,S45,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S5408240302,S54,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S5617250320,S56,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S6414240314,S64,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S810240306,S8,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S9716240318,S97,JUIN1812O,
JUIN1812O,JUIN18SAM,JUIN1812O1S9918240322,S99,JUIN1812O,
JUIN18144E,JUIN18DIM,JUIN18144E2D10220480546,D102,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D10319510544,D103,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D10615480530,D106,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D10617180536,D106,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D10618480542,D106,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D12316180532,D123,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D12317490538,D123,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D12822480550,D128,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D13221480548,D132,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D13823480552,D138,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D2106450500,D21,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D3007160502,D30,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D311180512,D3,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D312480518,D3,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D314180524,D3,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D4609170506,D46,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D4610470510,D46,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D4612180516,D46,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D4808170504,D48,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D5610170508,D56,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D5611480514,D56,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D5613180520,D56,JUIN18144E,
JUIN18144E,JUIN18DIM,JUIN18144E2D5913480522,D59,JUIN18144E,
