route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
MARS2312E,MARS23DIM,MARS2312E2D11020210525,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D11921210527,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D12017210519,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D12322210529,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D13016230517,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D13818210521,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D15619210523,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D17423210531,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D2509210503,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D2615210515,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D2914210513,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D4710210505,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D512230509,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D5408210501,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D5713210511,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23DIM,MARS2312E2D7311210507,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L10815100023,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L1212100015,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L14315560025,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L1812550017,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L18510200011,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L18809200009,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L19911200013,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L20014250021,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L21813400019,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L21817400029,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L28618350031,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L29519350033,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L29922350039,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L30620350035,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L3308350007,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L33721350037,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L34523350041,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L607500005,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L6606300001,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2L7107000003,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S111210309,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S1214210315,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S14016220319,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S14122210331,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S14923210333,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S15021210329,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S16819210325,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S19020210327,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S2010210307,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S208210303,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S2607210301,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S3315210317,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S5609210305,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S6712210311,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S7018210323,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S7413210313,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SAM,MARS2312E2S9817210321,MARS2312E2,2,Pont-Viau
MARS2312E,MARS23SEM,MARS2312E2X2716450027,MARS2312E2,2,Pont-Viau
MARS2312O,MARS23DIM,MARS2312O1D11020260526,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D11921260528,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D12017260520,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D12322260530,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D13016280518,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D13818260522,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D15619260524,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D17423260532,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D2509260504,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D2615260516,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D2914260514,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D4710260506,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D512280510,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D5408260502,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D5713260512,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23DIM,MARS2312O1D7311260508,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L10815150024,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L1212150016,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L14316010026,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L1813000018,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L18510250012,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L18809250010,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L19911250014,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L20014300022,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L21813450020,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L21817450030,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L28618390032,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L29519390034,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L29922390040,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L30620390036,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L3308400008,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L33721390038,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L34523390042,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L607550006,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L6606350002,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1L7107050004,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S111260310,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S1214260316,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S14016270320,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S14122260332,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S14923260334,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S15021260330,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S16819260326,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S19020260328,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S2010260308,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S208260304,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S2607260302,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S3315260318,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S5609260306,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S6712260312,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S7018260324,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S7413260314,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SAM,MARS2312O1S9817260322,MARS2312O1,2,Métro Cartier
MARS2312O,MARS23SEM,MARS2312O1X2716500028,MARS2312O1,2,Métro Cartier
MARS23144E,MARS23DIM,MARS23144E2D10514470528,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D10620440546,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D12622430550,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D13723430552,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D14921440548,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D16418460542,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D17319450544,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D2606430502,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D3707130504,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D4112170518,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D413470524,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D4908130506,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D5115170530,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D5116470536,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D5414170526,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D5415470532,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D5417170538,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D6109140508,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D7816170534,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D7817470540,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D7910160510,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D811170514,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D812470520,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D8810470512,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D9311470516,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23DIM,MARS23144E2D9513170522,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L10006480006,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L11210140034,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L13208320022,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L13307000008,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L14216500058,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L15207140010,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L18208220020,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L18307250012,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L18308450024,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L18714130050,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L20114440052,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L20807370014,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L21513430048,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L21515140054,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L22809440032,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L25115470056,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L25221420068,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L25520420066,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L2610440036,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L2612140042,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L29818460062,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L306360004,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L307480016,MARS23144E2,2,Métro Côte-Vertu
MARS23144E,MARS23SEM,MARS23144E2L30822410070,MARS23144E2,2,Métro Côte-Vertu
