stop_id,stop_code,stop_name,stop_lon,stop_lat,location_type,stop_display,stop_abribus
AOUT19CP40002,40002,Terminus Henri-Bourassa Quai:4 [40002] ,-73.6672,45.555819,0,0,0
AOUT19CP40031,40031,Terminus Henri-Bourassa Quai:9 [40031] ,-73.66993,45.555747,0,0,0
AOUT19CP40052,40052,Terminus Henri-Bourassa Quai:9 [40052] ,-73.66993,45.555747,0,0,0
AOUT19CP40055,40055,Terminus Henri-Bourassa Quai:9 [40055] ,-73.66993,45.555747,0,0,0
AOUT19CP40102,40102,Terminus Henri-Bourassa [40102] ,-73.66728,45.556091,0,0,0
AOUT19CP40131,40131,Terminus Henri-Bourassa [40131] ,-73.66993,45.555747,0,0,0
AOUT19CP40144,40144,Métro Côte-Vertu Quai:20 [40144] ,-73.6827,45.513237,0,0,0
AOUT19CP40151,40151,Métro Côte-Vertu Quai:19 [40151] ,-73.68251,45.513372,0,0,0
AOUT19CP40152,40152,Terminus Henri-Bourassa [40152] ,-73.66993,45.555747,0,0,0
AOUT19CP40155,40155,Terminus Henri-Bourassa [40155] ,-73.66993,45.555747,0,0,0
AOUT19CP40244,40244,Métro Côte-Vertu [40244] ,-73.68268,45.513243,0,0,0
AOUT19CP40251,40251,Métro Côte-Vertu [40251] ,-73.68251,45.513368,0,0,0
AOUT19CP40252,40252,Terminus Henri-Bourassa Quai:9 [40252] ,-73.66993,45.555747,0,0,0
AOUT19CP40253,40253,Terminus Henri-Bourassa [40253] ,-73.66993,45.555747,0,0,0
AOUT19CP40802,40802,Métro Côte-Vertu [40802] ,-73.68225,45.513605,0,0,0
AOUT19CP40902,40902,Métro Côte-Vertu Quai:18 [40902] ,-73.68225,45.513607,0,0,0
AOUT19CP40925,40925,Métro Radisson Quai:6 [40925] ,-73.54003,45.589823,0,0,0
AOUT19CP40935,40935,Métro Radisson / Radisson [40935] ,-73.53935,45.589521,0,0,0
AOUT19CP41004,41004,De Langeais / De Gascogne [41004] ,-73.70995,45.57686,0,0,0
AOUT1941005,41005,Ampère / De Noirmoutier [41005] ,-73.70666,45.559538,0,0,0
AOUT19CP41006,41006,Ampère / De Clairvaux [41006] ,-73.70785,45.561048,0,0,0
AOUT1941008,41008,Ampère / De Noirmoutier [41008] ,-73.70632,45.559476,0,0,0
AOUT19CP41009,41009,Des Lacasse / D'aveiro [41009] ,-73.72841,45.631258,0,0,0
AOUT1941010,41010,Des Lacasse / De Gap [41010] ,-73.73132,45.628948,0,0,0
AOUT1941011,41011,Des Lacasse / René-Laennec [41011] ,-73.73322,45.628009,0,0,0
AOUT1941012,41012,René-Laennec / Prudentiel [41012] ,-73.7297,45.624966,0,0,0
AOUT1941013,41013,René-Laennec / Aladin [41013] ,-73.72575,45.621302,0,0,0
AOUT1941014,41014,René-Laennec / Bellerose [41014] ,-73.72401,45.619695,0,0,0
AOUT1941015,41015,René-Laennec / De Lausanne [41015] ,-73.72498,45.620593,0,0,0
AOUT1941016,41016,Prudentiel / De Montévideo [41016] ,-73.72165,45.624658,0,0,0
AOUT1941017,41017,Prudentiel / De La Gironde [41017] ,-73.72267,45.626179,0,0,0
AOUT1941018,41018,Le Carrefour / Le Corbusier [41018] ,-73.74198,45.572102,0,0,0
AOUT1941020,41020,Alton-Goldbloom / Dale [41020] ,-73.73823,45.546618,0,0,0
AOUT19CP41022,41022,Alton-Goldbloom / Face à L'hôpital [41022] ,-73.73698,45.54842,0,0,1
AOUT1941028,41028,De L'avenir / Souvenir [41028] ,-73.72204,45.561381,0,0,1
AOUT1941029,41029,4e Avenue / 5e Avenue [41029] ,-73.77054,45.642648,0,0,0
AOUT1941030,41030,5e Avenue / 12e Avenue [41030] ,-73.77029,45.640354,0,0,0
AOUT1941031,41031,5e Avenue / 8e Avenue [41031] ,-73.77055,45.641352,0,0,0
AOUT1941032,41032,4e Avenue / 7e Avenue [41032] ,-73.76979,45.642739,0,0,0
AOUT1941033,41033,12e Avenue / Parc-Des-érables [41033] ,-73.76944,45.640194,0,0,0
AOUT1941039,41039,12e Avenue / 19e Rue [41039] ,-73.70308,45.566833,0,0,0
AOUT1941040,41040,12e Avenue / 19e Rue [41040] ,-73.70341,45.566859,0,0,0
AOUT1941041,41041,12e Avenue / Du Souvenir [41041] ,-73.7056,45.569186,0,0,0
AOUT1941042,41042,12e Avenue / De Côte D'azur [41042] ,-73.70549,45.568691,0,0,0
AOUT1941043,41043,12e Avenue / De Bourges [41043] ,-73.70206,45.565656,0,0,0
AOUT1941045,41045,Cousteau / Sainte-Rose [41045] ,-73.84204,45.567653,0,0,0
AOUT1941046,41046,Cousteau / Séguin [41046] ,-73.84449,45.570183,0,0,0
AOUT1941047,41047,43e Avenue / Séguin [41047] ,-73.83831,45.573189,0,0,0
AOUT1941048,41048,43e Avenue / Face Au 987 [41048] ,-73.83665,45.571503,0,0,0
AOUT1941049,41049,43e Avenue / Face 990 [41049] ,-73.83671,45.571385,0,0,0
AOUT1941050,41050,Sainte-Rose / Sauriol [41050] ,-73.83424,45.569486,0,0,1
AOUT19CP41056,41056,100e Avenue / Samson [41056] ,-73.75966,45.528574,0,0,1
AOUT1941057,41057,100e Avenue / Notre-Dame [41057] ,-73.765,45.535968,0,0,0
AOUT19CP41058,41058,100e Avenue / Samson [41058] ,-73.75979,45.5285,0,0,1
AOUT1941059,41059,100e Avenue / 4e Rue [41059] ,-73.76127,45.530181,0,0,0
AOUT1941060,41060,100e Avenue / 4e Rue [41060] ,-73.76155,45.530253,0,0,0
AOUT1941061,41061,100e Avenue / 9e Rue [41061] ,-73.76278,45.53169,0,0,0
AOUT1941062,41062,100e Avenue / 9e Rue [41062] ,-73.76321,45.531914,0,0,0
AOUT1941063,41063,100e Avenue / Montcalm [41063] ,-73.76421,45.534359,0,0,0
AOUT1941064,41064,100e Avenue / Montcalm [41064] ,-73.7644,45.534493,0,0,0
AOUT1941067,41067,De Belgrade / Cyrille-Delage [41067] ,-73.74197,45.614394,0,0,0
AOUT19CP41068,41068,Terminus Bienville [41068] ,-73.75014,45.657847,0,0,1
AOUT1941070,41070,Des Laurentides / Jean-Coutu [41070] ,-73.74825,45.651085,0,0,0
AOUT19CP41071,41071,De Belgrade / Des Laurentides [41071] ,-73.74057,45.615278,0,0,0
AOUT1941072,41072,De Belgrade / De Gruyères [41072] ,-73.73785,45.616832,0,0,0
AOUT1941073,41073,De Belgrade / Prudentiel [41073] ,-73.7357,45.617683,0,0,0
AOUT1941074,41074,De Belgrade / De Gruyères [41074] ,-73.73791,45.616607,0,0,0
AOUT1941076,41076,De Belgrade / Olivier-Chauveau [41076] ,-73.74823,45.612203,0,0,0
AOUT1941077,41077,De Belgrade / Olivier-Chauveau [41077] ,-73.74784,45.612204,0,0,0
AOUT1941078,41078,De Belgrade / Rio [41078] ,-73.74626,45.612945,0,0,0
AOUT1941080,41080,Bellehumeur / Des Laurentides [41080] ,-73.75447,45.645213,0,0,0
AOUT1941081,41081,Bellehumeur / Face Au 7340 [41081] ,-73.75515,45.647389,0,0,0
AOUT1941082,41082,Bellehumeur / Face Au 7365 [41082] ,-73.75527,45.647434,0,0,0
AOUT1941083,41083,Bellehumeur / Brochu [41083] ,-73.75581,45.649574,0,0,0
AOUT1941084,41084,Bellerose / René-Laennec [41084] ,-73.72423,45.619218,0,0,1
AOUT1941085,41085,Bellerose / Face Au 36 [41085] ,-73.73895,45.609174,0,0,0
AOUT1941086,41086,Bellerose / Des Laurentides [41086] ,-73.73721,45.610544,0,0,0
AOUT1941087,41087,Bellerose / Des Laurentides [41087] ,-73.73698,45.610428,0,0,0
AOUT1941088,41088,Bellerose / Face Au 39 [41088] ,-73.73907,45.609327,0,0,0
AOUT1941089,41089,Bellerose / Marc [41089] ,-73.73278,45.612659,0,0,0
AOUT1941091,41091,Bellerose / De Lorca [41091] ,-73.7303,45.614229,0,0,0
AOUT1941092,41092,Bellerose / De Palerme [41092] ,-73.72781,45.615791,0,0,0
AOUT1941093,41093,Bellerose / De Palerme [41093] ,-73.72794,45.615464,0,0,1
AOUT19CP41094,41094,Bellerose / Des Laurentides [41094] ,-73.73556,45.611492,0,0,0
AOUT1941095,41095,Bellerose / Du Rucher [41095] ,-73.72561,45.617703,0,0,1
AOUT1941096,41096,Bellerose / Marc [41096] ,-73.73277,45.612947,0,0,0
AOUT1941097,41097,Bellerose / De Lorca [41097] ,-73.73038,45.61449,0,0,0
AOUT1941098,41098,Bellerose / Du Rucher [41098] ,-73.72578,45.618018,0,0,0
AOUT1941099,41099,Bellerose / René-Laennec [41099] ,-73.72456,45.619343,0,0,0
AOUT1941101,41101,Belleville / Saint-Germain [41101] ,-73.6516,45.61114,0,0,1
AOUT1941102,41102,Belleville / Suzor-Côté [41102] ,-73.65377,45.613359,0,0,0
AOUT1941104,41104,Belleville / Suzor-Côté [41104] ,-73.65401,45.613332,0,0,0
AOUT1941105,41105,Belleville / Louis-Abel [41105] ,-73.64711,45.607326,0,0,0
AOUT1941106,41106,Belleville / Louis-Abel [41106] ,-73.64734,45.607303,0,0,0
AOUT1941107,41107,Belleville / Beausoleil [41107] ,-73.64912,45.609154,0,0,0
AOUT1941108,41108,Belleville / Beausoleil [41108] ,-73.64948,45.609244,0,0,0
AOUT1941109,41109,Belleville / Saint-Joseph [41109] ,-73.65032,45.610223,0,0,0
AOUT1941110,41110,Belleville / Saint-Joseph [41110] ,-73.65062,45.610268,0,0,0
AOUT1941112,41112,Bérard / Face Au 58 [41112] ,-73.75757,45.647096,0,0,0
AOUT1941113,41113,Bérard / Brochu [41113] ,-73.75804,45.649245,0,0,0
AOUT1941114,41114,Bérard / Brindamour [41114] ,-73.75711,45.64572,0,0,0
AOUT1941115,41115,Bérard / Face Au 57 [41115] ,-73.75738,45.646943,0,0,0
AOUT1941116,41116,Bérard / Des Terrasses [41116] ,-73.7564,45.643247,0,0,0
AOUT1941117,41117,Bérard / Brindamour [41117] ,-73.75701,45.645639,0,0,0
AOUT1941121,41121,Berlier / Bergman [41121] ,-73.74532,45.583523,0,0,0
AOUT1941123,41123,Berlier / Francis-Hughes [41123] ,-73.73482,45.590339,0,0,0
AOUT1941124,41124,Berlier / Face Au 970 [41124] ,-73.73758,45.589154,0,0,0
AOUT1941125,41125,Berlier / Face Au 970 [41125] ,-73.73753,45.589019,0,0,0
AOUT1941126,41126,Berlier / Industriel [41126] ,-73.7394,45.588173,0,0,0
AOUT1941127,41127,Berlier / Industriel [41127] ,-73.73892,45.588288,0,0,1
AOUT1941128,41128,Berlier / Face Au 1261 [41128] ,-73.74184,45.586383,0,0,0
AOUT1941129,41129,Berlier / Face Au 1705 [41129] ,-73.74394,45.584651,0,0,0
AOUT1941130,41130,De La Bernina / Bédard [41130] ,-73.7205,45.59735,0,0,0
AOUT1941131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
AOUT19CP41131,41131,De La Bernina / Bédard [41131] ,-73.72044,45.597557,0,0,0
AOUT1941132,41132,De La Bernina / Boisvert [41132] ,-73.71944,45.598072,0,0,0
AOUT1941133,41133,De La Bernina / Boisvert [41133] ,-73.71954,45.597865,0,0,0
AOUT1941134,41134,De La Bernina / De Lucerne [41134] ,-73.71852,45.598677,0,0,0
AOUT1941140,41140,De Blois / Leblanc [41140] ,-73.68369,45.58875,0,0,1
AOUT1941144,41144,De Blois / Lévis [41144] ,-73.68092,45.590077,0,0,0
AOUT1941145,41145,De Blois / Lévis [41145] ,-73.68087,45.590284,0,0,0
AOUT1941146,41146,De Blois / Leblanc [41146] ,-73.68342,45.588696,0,0,0
AOUT19CP41147,41147,De-Bois-De-Boulogne / Du Souvenir [41147] ,-73.70285,45.570371,0,0,1
AOUT19CP41148,41148,De-Bois-De-Boulogne / Du Souvenir [41148] ,-73.70302,45.570073,0,0,0
AOUT1941149,41149,De-Bois-De-Boulogne / Compétences-2000 [41149] ,-73.70418,45.571762,0,0,0
AOUT1941150,41150,De-Bois-De-Boulogne / Face Au 794 [41150] ,-73.70395,45.571205,0,0,1
AOUT1941152,41152,De-Bois-De-Boulogne / Face Au 830 [41152] ,-73.70495,45.572112,0,0,1
AOUT1941153,41153,De-Bois-De-Boulogne / De Touraine [41153] ,-73.70609,45.573576,0,0,0
AOUT1941154,41154,De-Bois-De-Boulogne / Saint-Martin [41154] ,-73.71016,45.578131,0,0,0
AOUT19CP41155,41155,Cléophas-Charbonneau / Samson [41155] ,-73.78168,45.522205,0,0,0
AOUT1941156,41156,Du Bord-De-L'eau / Face Au 300 [41156] ,-73.78952,45.518172,0,0,0
AOUT1941157,41157,Du Bord-De-L'eau / Larivière [41157] ,-73.79397,45.517819,0,0,1
AOUT1941158,41158,Du Bord-De-L'eau / Larivière [41158] ,-73.79433,45.51771,0,0,0
AOUT1941159,41159,Du Bord-De-L'eau / Fabert [41159] ,-73.79804,45.518492,0,0,0
AOUT1941160,41160,Du Bord-De-L'eau / Fabert [41160] ,-73.79839,45.518447,0,0,1
AOUT1941161,41161,Du Bord-De-L'eau / Zéphir [41161] ,-73.80093,45.518764,0,0,0
AOUT1941162,41162,Du Bord-De-L'eau / Zéphir [41162] ,-73.80091,45.518647,0,0,0
AOUT1941163,41163,Du Bord-De-L'eau / De La Capricieuse [41163] ,-73.80346,45.518955,0,0,0
AOUT1941164,41164,Du Bord-De-L'eau / Des Jardins-Ste-Dorothée [41164] ,-73.80692,45.519513,0,0,0
AOUT1941165,41165,Du Bord-De-L'eau / De La Capricieuse [41165] ,-73.80354,45.518883,0,0,0
AOUT1941167,41167,Du Bord-De-L'eau / Cléophas-Charbonneau [41167] ,-73.78043,45.520715,0,0,0
AOUT1941174,41174,Du Bord-De-L'eau / Samson [41174] ,-73.82486,45.520858,0,0,1
AOUT1941175,41175,Du Bord-De-L'eau / Face Au 896 [41175] ,-73.82747,45.520725,0,0,0
AOUT1941176,41176,Du Bord-De-L'eau / Des Rapides [41176] ,-73.82651,45.520641,0,0,0
AOUT1941177,41177,Du Bord-De-L'eau / Guizot [41177] ,-73.83065,45.520733,0,0,0
AOUT1941178,41178,Du Bord-De-L'eau / Guizot [41178] ,-73.8309,45.520598,0,0,1
AOUT1941179,41179,Du Bord-De-L'eau / Lynne [41179] ,-73.83582,45.52106,0,0,0
AOUT1941180,41180,Du Bord-De-L'eau / Face Au 125 [41180] ,-73.78181,45.520288,0,0,0
AOUT1941181,41181,Du Bord-De-L'eau / Fauvel [41181] ,-73.83568,45.520931,0,0,0
AOUT1941182,41182,Du Bord-De-L'eau / Patrick [41182] ,-73.83899,45.521645,0,0,0
AOUT1941183,41183,Du Bord-De-L'eau / Dion [41183] ,-73.83895,45.521537,0,0,0
AOUT1941184,41184,Du Bord-De-L'eau / Bibeau [41184] ,-73.84092,45.522071,0,0,0
AOUT1941185,41185,Du Bord-De-L'eau / Bibeau [41185] ,-73.84091,45.52199,0,0,0
AOUT1941186,41186,Du Bord-De-L'eau / Marois [41186] ,-73.84478,45.522887,0,0,0
AOUT1941187,41187,Du Bord-De-L'eau / Marois [41187] ,-73.84543,45.522975,0,0,0
AOUT1941188,41188,Du Bord-De-L'eau / Jardin Islemère [41188] ,-73.84848,45.52347,0,0,0
AOUT1941189,41189,Du Bord-De-L'eau / Jardin Islemère [41189] ,-73.84815,45.523318,0,0,0
AOUT1941190,41190,Du Bord-De-L'eau / Dupont [41190] ,-73.85395,45.523147,0,0,0
AOUT1941191,41191,Du Bord-De-L'eau / Lafontaine [41191] ,-73.84997,45.523717,0,0,0
AOUT1941192,41192,Du Bord-De-L'eau / Face Au 125 [41192] ,-73.78178,45.520216,0,0,0
AOUT1941193,41193,Du Bord-De-L'eau / Lafontaine [41193] ,-73.84961,45.523574,0,0,1
AOUT1941194,41194,Du Bord-De-L'eau / Jolibourg [41194] ,-73.85254,45.523583,0,0,0
AOUT1941195,41195,Du Bord-De-L'eau / Face Au 1368 [41195] ,-73.8583,45.522891,0,0,0
AOUT19CP41196,41196,Gare Sainte-Dorothée [41196] ,-73.8612,45.523391,0,0,0
AOUT1941197,41197,Du Bord-De-L'eau / Face Au 1368 [41197] ,-73.85837,45.522746,0,0,0
AOUT19CP41198,41198,Gare Sainte-Dorothée [41198] ,-73.86092,45.523354,0,0,0
AOUT1941199,41199,Du Bord-De-L'eau / De La Seigneurie [41199] ,-73.7841,45.519455,0,0,0
AOUT19CP41200,41200,Cléophas-Charbonneau / Samson [41200] ,-73.7814,45.522224,0,1,1
AOUT1941201,41201,Du Bord-De-L'eau / Dupont [41201] ,-73.85379,45.523301,0,0,0
AOUT1941202,41202,Du Bord-De-L'eau / De La Seigneurie [41202] ,-73.78436,45.519211,0,0,0
AOUT1941203,41203,Du Bord-De-L'eau / Montreuil [41203] ,-73.78691,45.518845,0,0,0
AOUT1941204,41204,Du Bord-De-L'eau / Montreuil [41204] ,-73.7874,45.518619,0,0,0
AOUT1941205,41205,Du Bord-De-L'eau / Rosario [41205] ,-73.78942,45.518308,0,0,0
AOUT1941206,41206,De La Renaissance / Marc-Aurèle-Fortin [41206] ,-73.80097,45.600748,0,0,0
AOUT1941208,41208,Brochu / Bérard [41208] ,-73.75805,45.64938,0,0,0
AOUT1941209,41209,Brochu / Bellehumeur [41209] ,-73.75603,45.649574,0,0,0
AOUT1941212,41212,Léa / Chimène [41212] ,-73.58925,45.67,0,0,0
AOUT1941213,41213,Léa / Chimène [41213] ,-73.58939,45.669784,0,0,0
AOUT1941215,41215,Carole / Muguet [41215] ,-73.82182,45.530855,0,0,0
AOUT1941216,41216,Carole / Muguet [41216] ,-73.82217,45.530926,0,0,0
AOUT19CP41218,41218,Carole / Des Tulipes [41218] ,-73.8237,45.532352,0,0,0
AOUT1941219,41219,Cartier / J.-J.-Joubert [41219] ,-73.6709,45.57294,0,0,1
AOUT1941220,41220,Cartier / émile [41220] ,-73.68751,45.559164,0,0,1
AOUT1941221,41221,Cartier / Conrad [41221] ,-73.69005,45.558973,0,0,1
AOUT1941222,41222,Cartier / Conrad [41222] ,-73.68973,45.558728,0,0,1
AOUT1941223,41223,Cartier / 8e [41223] ,-73.69243,45.558942,0,0,1
AOUT1941224,41224,Cartier / 8e Avenue [41224] ,-73.693,45.558617,0,0,1
AOUT1941225,41225,Cartier / 15e Rue [41225] ,-73.69712,45.557548,0,1,1
AOUT1941226,41226,Cartier / 15e Rue [41226] ,-73.69597,45.557694,0,1,1
AOUT1941227,41227,Cartier / Perrin [41227] ,-73.69886,45.556879,0,0,1
AOUT1941228,41228,Cartier / Perrin [41228] ,-73.69932,45.556402,0,0,1
AOUT1941229,41229,Cartier / Ampère [41229] ,-73.70192,45.555101,0,0,0
AOUT1941230,41230,Cartier / J.-J.-Joubert [41230] ,-73.67071,45.572771,0,0,1
AOUT1941231,41231,Cartier / Ampère [41231] ,-73.70205,45.55466,0,0,1
AOUT1941232,41232,Cartier / Laval [41232] ,-73.70687,45.552411,0,0,0
AOUT1941233,41233,Cartier / Laval [41233] ,-73.70646,45.552466,0,0,0
AOUT1941234,41234,Cartier / Du Bon-Pasteur [41234] ,-73.70887,45.55148,0,0,0
AOUT1941235,41235,Cartier / Du Bon-Pasteur [41235] ,-73.70892,45.551282,0,0,0
AOUT1941236,41236,Cartier / Mariale [41236] ,-73.71138,45.550288,0,0,0
AOUT1941237,41237,Cartier / Mariale [41237] ,-73.71142,45.55009,0,0,0
AOUT1941238,41238,Cartier / Dussault [41238] ,-73.71267,45.549665,0,0,0
AOUT1941239,41239,Cartier / Dussault [41239] ,-73.71281,45.549413,0,0,1
AOUT19CP41240,41240,Cartier / Giroux [41240] ,-73.71427,45.548897,0,0,0
AOUT1941241,41241,Saint-Hubert / Cartier [41241] ,-73.6801,45.561099,0,0,0
AOUT19CP41242,41242,Cartier / Giroux [41242] ,-73.71443,45.548528,0,0,1
AOUT1941243,41243,Cartier / Verdi [41243] ,-73.71555,45.548022,0,0,0
AOUT1941244,41244,Cartier / Verdi [41244] ,-73.7157,45.547778,0,0,0
AOUT1941245,41245,Cartier / Clermont [41245] ,-73.71727,45.547173,0,0,0
AOUT1941246,41246,Cartier / Clermont [41246] ,-73.71739,45.546929,0,1,1
AOUT1941247,41247,Cartier / Armand-Frappier [41247] ,-73.72148,45.54514,0,0,0
AOUT1941248,41248,Cartier / Micro [41248] ,-73.7202,45.545565,0,0,1
AOUT1941249,41249,Cartier / 58e Avenue [41249] ,-73.72333,45.544227,0,0,0
AOUT1941250,41250,Cartier / 58e Avenue [41250] ,-73.72341,45.544002,0,0,1
AOUT1941251,41251,Cartier / Daniel-Johnson [41251] ,-73.72497,45.543414,0,0,0
AOUT1941252,41252,Cartier / Daniel-Johnson [41252] ,-73.72517,45.543144,0,0,0
AOUT1941253,41253,Cartier / 64e Avenue [41253] ,-73.72817,45.541905,0,0,0
AOUT1941254,41254,Cartier / 63e Avenue [41254] ,-73.72706,45.542168,0,0,1
AOUT1941255,41255,Cartier / 66e Avenue [41255] ,-73.72994,45.541056,0,0,0
AOUT1941256,41256,Cartier / 66e Avenue [41256] ,-73.73001,45.54075,0,0,0
AOUT1941257,41257,Cartier / 68e Avenue [41257] ,-73.73141,45.540351,0,0,0
AOUT1941258,41258,Cartier / 67e Avenue [41258] ,-73.73102,45.540262,0,0,1
AOUT1941259,41259,Cartier / 70e [41259] ,-73.73303,45.539277,0,0,1
AOUT19CP41260,41260,Cartier / Chomedey [41260] ,-73.73359,45.539312,0,0,0
AOUT19CP41262,41262,Curé-Labelle / Chomedey [41262] ,-73.73442,45.538806,0,0,0
AOUT1941263,41263,Curé-Labelle / 73e Avenue [41263] ,-73.73471,45.538959,0,1,1
AOUT1941267,41267,Cartier / De Bayeux [41267] ,-73.68853,45.559128,0,0,1
AOUT19CP41268,41268,Dagenais / Le Corbusier [41268] ,-73.76038,45.59184,0,0,0
AOUT1941269,41269,Montée Champagne / Principale [41269] ,-73.79667,45.537078,0,0,0
AOUT1941270,41270,Montée Champagne / Saint-Martin [41270] ,-73.79922,45.539222,0,0,0
AOUT1941271,41271,Montée Champagne / Réjean [41271] ,-73.79842,45.538729,0,0,0
AOUT1941272,41272,Chartrand / Déry [41272] ,-73.57646,45.667471,0,0,1
AOUT19CP41272,41272,Chartrand / Déry [41272] ,-73.57646,45.667471,0,0,1
AOUT1941273,41273,Chartrand / Monty [41273] ,-73.57815,45.666489,0,0,0
AOUT1941274,41274,Des Châteaux / Chomedey [41274] ,-73.74808,45.553949,0,0,0
AOUT1941275,41275,Des Châteaux / Face Au 3280 [41275] ,-73.74571,45.554854,0,0,0
AOUT1941276,41276,Des Châteaux / Face Au 3275 [41276] ,-73.74595,45.554934,0,0,1
AOUT1941277,41277,Des Châteaux / Daniel-Johnson [41277] ,-73.74362,45.556034,0,0,0
AOUT1941278,41278,Des Châteaux / Daniel-Johnson [41278] ,-73.74377,45.556144,0,0,0
AOUT1941279,41279,Place Chénier / Vanier [41279] ,-73.65988,45.614005,0,0,1
AOUT19CP41279,41279,Place Chénier / Vanier [41279] ,-73.65988,45.614005,0,0,1
AOUT19CP41280,41280,Place Chénier / Vanier [41280] ,-73.6591,45.613982,0,0,0
AOUT1941281,41281,Place Chénier / Belleville [41281] ,-73.65637,45.615236,0,0,1
AOUT1941282,41282,Place Chénier / Mgr-Bourget [41282] ,-73.65703,45.614822,0,0,0
AOUT1941283,41283,Chomedey / Cartier [41283] ,-73.73322,45.538593,0,0,1
AOUT1941284,41284,Chomedey / Monod [41284] ,-73.74167,45.547169,0,0,1
AOUT1941285,41285,Chomedey / Face Au 1085 [41285] ,-73.74239,45.548418,0,0,1
AOUT1941286,41286,Chomedey / Cardinal [41286] ,-73.74365,45.549162,0,0,1
AOUT19CP41287,41287,Chomedey / Du Souvenir [41287] ,-73.74509,45.550932,0,1,1
AOUT19CP41288,41288,Chomedey / Du Souvenir [41288] ,-73.74556,45.550886,0,1,1
AOUT1941289,41289,Chomedey / Des Châteaux [41289] ,-73.74823,45.553453,0,0,1
AOUT1941290,41290,Chomedey / Des Châteaux [41290] ,-73.74894,45.55365,0,0,1
AOUT1941291,41291,Chomedey / Cardinal [41291] ,-73.74351,45.549498,0,0,0
AOUT1941292,41292,Chomedey / Saint-Martin [41292] ,-73.75016,45.555179,0,0,0
AOUT1941293,41293,Chomedey / Cartier [41293] ,-73.73433,45.539139,0,1,1
AOUT1941294,41294,Chomedey / Saint-Martin [41294] ,-73.7518,45.556235,0,0,1
AOUT1941295,41295,Chomedey / Face Au 2911 [41295] ,-73.76758,45.570389,0,0,0
AOUT1941296,41296,Chomedey / Face Au 2911 [41296] ,-73.76721,45.570525,0,0,0
AOUT1941297,41297,Chomedey /7e Rue [41297] ,-73.73626,45.541576,0,0,0
AOUT1941298,41298,Chomedey / Face Au 573 [41298] ,-73.73704,45.541884,0,0,1
AOUT1941299,41299,Chomedey / 70e Avenue [41299] ,-73.73744,45.542771,0,0,0
AOUT1941300,41300,Chomedey / Perron [41300] ,-73.73824,45.54307,0,0,0
AOUT1941301,41301,Chomedey / Notre-Dame [41301] ,-73.73935,45.54469,0,0,1
AOUT19CP41301,41301,Chomedey / Notre-Dame [41301] ,-73.73935,45.54469,0,0,1
AOUT1941302,41302,Chomedey / Notre-Dame [41302] ,-73.7398,45.544653,0,0,1
AOUT19CP41302,41302,Chomedey / Notre-Dame [41302] ,-73.7398,45.544653,0,0,1
AOUT1941303,41303,Chomedey / Monod [41303] ,-73.74116,45.547152,0,0,0
AOUT1941304,41304,Christiane / Fridolin [41304] ,-73.80893,45.583,0,0,0
AOUT1941305,41305,Christiane / Fabiola [41305] ,-73.80565,45.583378,0,0,0
AOUT1941306,41306,Christiane / Fabiola [41306] ,-73.80537,45.583504,0,0,0
AOUT1941307,41307,Christiane / Fleury [41307] ,-73.80317,45.583303,0,0,0
AOUT1941308,41308,Christiane / Bernadette [41308] ,-73.81106,45.582787,0,0,0
AOUT1941309,41309,Christiane / Bernadette [41309] ,-73.81069,45.582878,0,0,0
AOUT1941310,41310,Christiane / Fridolin [41310] ,-73.80916,45.58281,0,0,0
AOUT1941311,41311,Christiane / Gilles [41311] ,-73.81299,45.583862,0,0,0
AOUT1941312,41312,Clarendon / Du Souvenir [41312] ,-73.77844,45.532721,0,0,1
AOUT1941313,41313,Clarendon / Notre-Dame [41313] ,-73.77851,45.532358,0,0,0
AOUT1941314,41314,Cléroux /  Favreau [41314] ,-73.77922,45.558853,0,0,0
AOUT1941315,41315,Cléroux / Gingras [41315] ,-73.77454,45.560385,0,0,0
AOUT1941316,41316,Cléroux / Genest [41316] ,-73.77697,45.559506,0,0,0
AOUT1941317,41317,Cléroux / Genest [41317] ,-73.77688,45.559695,0,0,0
AOUT1941318,41318,Cléroux / Gingras [41318] ,-73.77467,45.560196,0,0,0
AOUT1941319,41319,Cléroux /  Favreau [41319] ,-73.77907,45.559049,0,0,0
AOUT1941320,41320,Cléroux / Curé-Labelle [41320] ,-73.77281,45.560704,0,0,0
AOUT19CP41322,41322,De La Concorde / Ampère [41322] ,-73.70857,45.561874,0,1,1
AOUT1941323,41323,De La Concorde / De Roanne [41323] ,-73.70622,45.562733,0,0,1
AOUT1941324,41324,De La Concorde / De Roanne [41324] ,-73.70655,45.562886,0,0,1
AOUT1941325,41325,De La Concorde / De Cluny [41325] ,-73.70458,45.563555,0,0,1
AOUT1941326,41326,De La Concorde / De Cluny [41326] ,-73.70446,45.563933,0,0,0
AOUT1941327,41327,De La Concorde / 12e Avenue [41327] ,-73.70144,45.565122,0,0,0
AOUT1941328,41328,De La Concorde / 12e Avenue [41328] ,-73.70135,45.565495,0,0,1
AOUT1941331,41331,De La Concorde / 15e Rue [41331] ,-73.69845,45.566731,0,0,1
AOUT1941333,41333,De La Concorde / 16e [41333] ,-73.69951,45.566482,0,0,0
AOUT1941334,41334,De La Concorde / 6e Avenue [41334] ,-73.69678,45.567681,0,0,0
