service_id,date,exception_type
JUIN17DIM,20170624,1
JUIN17SAM,20170701,1
AOUT17DIM,20170904,1
AOUT17SAM,20171009,1
AOUT17SAM,20171224,1
AOUT17SAM,20171226,1
AOUT17SAM,20171231,1
AOUT17SAM,20180102,1
JUIN17SAM,20170624,2
JUIN17SAM,20170701,2
AOUT17SEM,20170904,2
AOUT17SEM,20171009,2
AOUT17DIM,20171224,2
AOUT17SEM,20171226,2
AOUT17DIM,20171231,2
AOUT17SEM,20180102,2
