route_id,service_id,trip_id,block_id,shape_id,trip_headsign
AOUT1712E,AOUT17DIM,AOUT1712E2D1308190501,D13,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D14022190529,D140,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D14123190531,D141,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D14221190527,D142,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D15120190525,D151,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D2615190515,D26,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D3311190507,D33,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D5612180509,D56,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D5810190505,D58,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D6109190503,D61,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D6714190513,D67,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D7016190517,D70,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D7817190519,D78,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D8113190511,D81,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D9218190521,D92,AOUT1712E,
AOUT1712E,AOUT17DIM,AOUT1712E2D9619190523,D96,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L16414350021,L164,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L16612130015,L166,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L17408310007,L174,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L18207510005,L182,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L21509200009,L215,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L21710220011,L217,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L21717500031,L217,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L22916340027,L229,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L23711200013,L237,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L25415500025,L254,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L25720340037,L257,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L26515130023,L265,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L26817140029,L268,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L27721340039,L277,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L29923340043,L299,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L30919340035,L309,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L32122340041,L321,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L33718360033,L337,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L3613010017,L36,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L506550003,L5,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L706160001,L7,AOUT1712E,
AOUT1712E,AOUT17SEM,AOUT1712E2L8313500019,L83,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S11621190329,S116,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S12722190331,S127,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S15420190327,S154,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S15423190333,S154,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S15519190325,S155,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S2713190313,S27,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S3010190307,S30,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S409190305,S4,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S4808190303,S48,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S5014190315,S50,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S5711190309,S57,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S607190301,S6,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S6516190319,S65,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S6618190323,S66,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S712190311,S7,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S715190317,S7,AOUT1712E,
AOUT1712E,AOUT17SAM,AOUT1712E2S9117190321,S91,AOUT1712E,
AOUT1712O,AOUT17DIM,AOUT1712O1D1308240500,D13,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D14022240528,D140,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D14123240530,D141,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D14221240526,D142,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D15120240524,D151,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D2615240514,D26,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D3311240506,D33,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D5612230508,D56,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D5810240504,D58,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D6109240502,D61,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D6714240512,D67,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D7016240516,D70,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D7817240518,D78,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D8113240510,D81,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D9218240520,D92,AOUT1712O,
AOUT1712O,AOUT17DIM,AOUT1712O1D9619240522,D96,AOUT1712O,
AOUT1712O,AOUT17SEM,AOUT1712O1L16414400022,L164,AOUT1712O,
AOUT1712O,AOUT17SEM,AOUT1712O1L16612180016,L166,AOUT1712O,
AOUT1712O,AOUT17SEM,AOUT1712O1L17408360008,L174,AOUT1712O,
