service_id,date,exception_type
AOUT18DIM,20180903,1
AOUT18SAM,20181008,1
AOUT18SAM,20181224,1
NOEL18DIM,20181225,1
AOUT18SAM,20181226,1
AOUT18SAM,20181231,1
JRAN19DIM,20190101,1
AOUT18SAM,20190102,1
AOUT18SEM,20180903,2
AOUT18SEM,20181008,2
AOUT18SEM,20181224,2
NOEL18SEM,20181225,2
AOUT18SEM,20181226,2
AOUT18SEM,20181231,2
JRAN19SEM,20190101,2
AOUT18SEM,20190102,2
AOUT18SEM,20190101,2
AOUT18SEM,20181225,2
