route_id,service_id,trip_id,block_id,shape_id,trip_headsign
AOUT1812E,AOUT18DIM,AOUT1812E2D11419190523,D114,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D14623190531,D146,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D14821190527,D148,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D15220190525,D152,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D16122190529,D161,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D2808190501,D28,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D4109190503,D41,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D4114190513,D41,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D4913190511,D49,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D4916190517,D49,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D5010190505,D50,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D5217190519,D52,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D615190515,D6,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D6318190521,D63,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D6612190509,D66,AOUT1812E,
AOUT1812E,AOUT18DIM,AOUT1812E2D7411190507,D74,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L10413500019,L104,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L10612100015,L106,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L12815150023,L128,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L13409190009,L134,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L13508300007,L135,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L17310200011,L173,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L21716350027,L217,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L25213000017,L252,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L25614350021,L256,AOUT1812E,
AOUT1812E,AOUT18SEM,AOUT1812E2L25615510025,L256,AOUT1812E,
