route_id,service_id,trip_id,shape_id,wheelchair_accessible,trip_headsign
JANV2312E,JANV23DIM,JANV2312E2D11115210515,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D12017210519,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D12820210525,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D12822210529,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D14118210521,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D15021210527,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D15319210523,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D16023210531,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D1910210505,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D2014210513,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D2513210511,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D5508210501,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D5609210503,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D6612210509,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D7411200507,JANV2312E,2,Pont-Viau
JANV2312E,JANV23DIM,JANV2312E2D9016220517,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L10115560025,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L11107000003,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L14415100023,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L1512550017,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L18909200009,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L19211200013,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L2010200011,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L21616450027,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L22508350007,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L22512100015,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L26421350037,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L27020350035,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L27218350031,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L29717400029,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L30422350039,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L33219350033,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L35323350041,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L6106300001,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L707500005,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L8314250021,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SEM,JANV2312E2L8713400019,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S10914210315,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S11318210323,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S11621210329,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S15223210333,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S15919210325,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S16622210331,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S19220210327,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S208210303,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S3313210313,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S3610210307,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S3709210305,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S4707210301,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S6111210309,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S6912210311,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S8316210319,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S9617210321,JANV2312E,2,Pont-Viau
JANV2312E,JANV23SAM,JANV2312E2S9915220317,JANV2312E,2,Pont-Viau
